BQMall__QP_32_nF_5_MSizeL1_8192_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComPrediction::destroy	162	20	73	5	1	0	5	0	0	152	19	73	2.35294117647 %	3.08641975309 %	1.0752688172 %	1.96078431373 %	3.08641975309 %	0.0 %
TComPrediction::~TComPrediction	161	50	54	3	2	0	3	0	0	155	48	54	1.88679245283 %	1.86335403727 %	1.92307692308 %	1.1320754717 %	1.86335403727 %	0.0 %
TComPicYuv::~TComPicYuv	161	46	46	1	0	0	0	0	0	160	46	46	0.395256916996 %	0.621118012422 %	0.0 %	0.0 %	0.0 %	0.0 %
std::__basic_file<char>::is_open	160	96	0	3	7	0	2	1	0	155	88	0	0 %	0 %	0 %	0 %	0 %	0 %
__divdi3@GLIBC_2.0	160	40	28	6	0	4	3	0	1	151	40	23	4.38596491228 %	3.75 %	5.88235294118 %	1.75438596491 %	1.875 %	1.47058823529 %
TComRPSList::destroy	159	58	44	5	16	2	5	14	0	149	28	42	8.8122605364 %	3.14465408805 %	17.6470588235 %	7.27969348659 %	3.14465408805 %	13.7254901961 %
std::basic_stringbuf<char,	156	51	48	6	2	1	5	1	0	145	48	47	3.52941176471 %	3.84615384615 %	3.0303030303 %	2.35294117647 %	3.20512820513 %	1.0101010101 %
__sigsetjmp	156	39	78	1	0	0	1	0	0	154	39	78	0.3663003663 %	0.641025641026 %	0.0 %	0.3663003663 %	0.641025641026 %	0.0 %
TEncSampleAdaptiveOffset::initRDOCabacCoder	155	85	70	10	5	5	4	5	4	141	75	61	6.45161290323 %	6.45161290323 %	6.45161290323 %	4.1935483871 %	2.58064516129 %	5.8064516129 %
bool	155	60	45	4	9	0	1	0	0	150	51	45	5.0 %	2.58064516129 %	8.57142857143 %	0.384615384615 %	0.645161290323 %	0.0 %
std::basic_istream<char,	152	68	44	13	0	4	3	0	0	136	68	40	6.43939393939 %	8.55263157895 %	3.57142857143 %	1.13636363636 %	1.97368421053 %	0.0 %
initZscanToRaster	152	43	73	2	0	0	2	0	0	148	43	73	0.746268656716 %	1.31578947368 %	0.0 %	0.746268656716 %	1.31578947368 %	0.0 %
std::basic_filebuf<char,	151	73	39	14	10	1	8	2	0	129	61	38	9.50570342205 %	9.27152317881 %	9.82142857143 %	3.80228136882 %	5.29801324503 %	1.78571428571 %
TComOutputBitstream::getNumberOfWrittenBits	150	125	0	5	0	0	2	0	0	143	125	0	0 %	0 %	0 %	0 %	0 %	0 %
_IO_setb	150	54	36	10	0	0	4	0	0	136	54	36	4.16666666667 %	6.66666666667 %	0.0 %	1.66666666667 %	2.66666666667 %	0.0 %
__GI_strncmp	150	54	18	2	1	0	2	0	0	146	53	18	1.35135135135 %	1.33333333333 %	1.38888888889 %	0.900900900901 %	1.33333333333 %	0.0 %
std::string::assign	149	57	57	6	2	0	6	2	0	137	53	57	3.04182509506 %	4.02684563758 %	1.75438596491 %	3.04182509506 %	4.02684563758 %	1.75438596491 %
__gnu_cxx::stdio_sync_filebuf<char,	148	62	50	9	6	0	6	2	0	133	54	50	5.76923076923 %	6.08108108108 %	5.35714285714 %	3.07692307692 %	4.05405405405 %	1.78571428571 %
std::codecvt<char,	145	60	45	8	0	0	2	0	0	135	60	45	3.2 %	5.51724137931 %	0.0 %	0.8 %	1.37931034483 %	0.0 %
_dl_allocate_tls_init	141	49	34	7	7	0	7	0	0	127	42	34	6.25 %	4.96453900709 %	8.43373493976 %	3.125 %	4.96453900709 %	0.0 %
TComOutputBitstream::writeByteAlignment	140	70	70	10	5	0	4	0	0	126	65	70	5.35714285714 %	7.14285714286 %	3.57142857143 %	1.42857142857 %	2.85714285714 %	0.0 %
__cxa_guard_acquire	140	52	28	16	5	2	5	1	1	119	46	25	10.4545454545 %	11.4285714286 %	8.75 %	3.18181818182 %	3.57142857143 %	2.5 %
TComPic::~TComPic	140	45	30	2	3	0	2	2	0	136	40	30	2.32558139535 %	1.42857142857 %	4.0 %	1.86046511628 %	1.42857142857 %	2.66666666667 %
0x0006cf8c	140	28	0	10	0	0	2	0	0	128	28	0	0 %	0 %	0 %	0 %	0 %	0 %
_IO_old_init	140	20	100	8	0	14	3	0	3	129	20	83	8.46153846154 %	5.71428571429 %	11.6666666667 %	2.30769230769 %	2.14285714286 %	2.5 %
_dl_init	139	52	23	4	9	2	4	0	0	131	43	21	7.00934579439 %	2.87769784173 %	14.6666666667 %	1.8691588785 %	2.87769784173 %	0.0 %
std::basic_filebuf<char,	139	42	57	13	5	2	7	2	0	119	35	55	8.40336134454 %	9.35251798561 %	7.07070707071 %	3.78151260504 %	5.03597122302 %	2.0202020202 %
df::program_options_lite::scanArgv	132	42	27	7	12	6	5	0	0	120	30	21	12.4378109453 %	5.30303030303 %	26.0869565217 %	2.48756218905 %	3.78787878788 %	0.0 %
0x000ed590	132	36	42	11	5	0	2	0	0	119	31	42	7.61904761905 %	8.33333333333 %	6.41025641026 %	0.952380952381 %	1.51515151515 %	0.0 %
std::num_put<char,	130	55	60	1	0	0	1	0	0	128	55	60	0.408163265306 %	0.769230769231 %	0.0 %	0.408163265306 %	0.769230769231 %	0.0 %
TComSlice::initSlice	130	25	90	15	5	19	7	4	14	108	16	57	15.9183673469 %	11.5384615385 %	20.8695652174 %	10.2040816327 %	5.38461538462 %	15.652173913 %
SyntaxElementWriter::xWriteSvlc	129	32	40	6	0	0	2	0	0	121	32	40	2.98507462687 %	4.6511627907 %	0.0 %	0.995024875622 %	1.5503875969 %	0.0 %
std::basic_ios<wchar_t,	128	34	62	3	2	0	3	0	0	122	32	62	2.23214285714 %	2.34375 %	2.08333333333 %	1.33928571429 %	2.34375 %	0.0 %
main	126	37	67	14	12	4	11	2	3	101	23	60	13.0434782609 %	11.1111111111 %	15.3846153846 %	6.95652173913 %	8.73015873016 %	4.80769230769 %
_IO_default_finish	125	50	25	5	0	0	4	0	0	116	50	25	2.5 %	4.0 %	0.0 %	2.0 %	3.2 %	0.0 %
strstr	125	45	30	12	4	0	4	1	0	109	40	30	8.0 %	9.6 %	5.33333333333 %	2.5 %	3.2 %	1.33333333333 %
TComPicSym::TComPicSym	125	10	115	6	0	10	6	0	0	113	10	105	6.4 %	4.8 %	8.0 %	2.4 %	4.8 %	0.0 %
bool	124	48	36	2	4	0	2	0	0	120	44	36	2.88461538462 %	1.61290322581 %	4.7619047619 %	0.961538461538 %	1.61290322581 %	0.0 %
bool	124	48	36	2	2	0	2	0	0	120	46	36	1.92307692308 %	1.61290322581 %	2.38095238095 %	0.961538461538 %	1.61290322581 %	0.0 %
bool	124	48	36	2	0	0	2	0	0	120	48	36	0.961538461538 %	1.61290322581 %	0.0 %	0.961538461538 %	1.61290322581 %	0.0 %
TComReferencePictureSet::setNumberOfPictures	120	90	30	6	0	4	3	0	0	111	90	26	4.16666666667 %	5.0 %	3.33333333333 %	1.25 %	2.5 %	0.0 %
TComSampleAdaptiveOffset::xPCMRestoration	120	70	25	10	14	0	4	0	0	106	56	25	11.1627906977 %	8.33333333333 %	14.7368421053 %	1.86046511628 %	3.33333333333 %	0.0 %
std::__detail::_List_node_base::_M_transfer	120	60	48	1	0	1	1	0	0	118	60	47	0.877192982456 %	0.833333333333 %	0.925925925926 %	0.438596491228 %	0.833333333333 %	0.0 %
std::__cxx11::moneypunct<char,	120	41	32	7	4	0	7	2	0	106	35	32	5.69948186528 %	5.83333333333 %	5.47945205479 %	4.66321243523 %	5.83333333333 %	2.7397260274 %
std::moneypunct<char,	120	41	32	7	2	3	7	0	0	106	39	29	6.21761658031 %	5.83333333333 %	6.84931506849 %	3.62694300518 %	5.83333333333 %	0.0 %
std::__cxx11::moneypunct<char,	120	41	32	6	1	0	6	0	0	108	40	32	3.62694300518 %	5.0 %	1.3698630137 %	3.10880829016 %	5.0 %	0.0 %
std::moneypunct<char,	120	41	32	6	0	3	6	0	0	108	41	29	4.66321243523 %	5.0 %	4.1095890411 %	3.10880829016 %	5.0 %	0.0 %
TComSlice::~TComSlice	120	30	45	2	5	0	2	4	0	116	21	45	3.58974358974 %	1.66666666667 %	6.66666666667 %	3.07692307692 %	1.66666666667 %	5.33333333333 %
TComRPSList::create	120	10	40	3	1	0	2	0	0	115	9	40	2.35294117647 %	2.5 %	2.0 %	1.17647058824 %	1.66666666667 %	0.0 %
_dl_check_all_versions	119	26	13	2	4	0	2	0	0	115	22	13	3.79746835443 %	1.68067226891 %	10.2564102564 %	1.26582278481 %	1.68067226891 %	0.0 %
init_cacheinfo	119	12	21	8	1	2	8	0	2	103	11	17	7.23684210526 %	6.72268907563 %	9.09090909091 %	6.57894736842 %	6.72268907563 %	6.06060606061 %
TEncTop::~TEncTop	118	19	53	7	8	4	7	1	0	104	10	49	10.0 %	5.93220338983 %	16.6666666667 %	4.21052631579 %	5.93220338983 %	1.38888888889 %
std::vector<int,	117	39	24	4	1	2	3	0	0	110	38	22	3.88888888889 %	3.4188034188 %	4.7619047619 %	1.66666666667 %	2.5641025641 %	0.0 %
EnvVar::getEnvVarList	117	37	38	5	4	0	5	1	0	107	32	38	4.6875 %	4.2735042735 %	5.33333333333 %	3.125 %	4.2735042735 %	1.33333333333 %
std::ctype<wchar_t>	116	48	36	3	0	0	3	0	0	110	48	36	1.5 %	2.58620689655 %	0.0 %	1.5 %	2.58620689655 %	0.0 %
std::num_get<wchar_t,	116	48	36	2	1	0	2	0	0	112	47	36	1.5 %	1.72413793103 %	1.19047619048 %	1.0 %	1.72413793103 %	0.0 %
std::num_put<wchar_t,	116	48	36	2	0	0	2	0	0	112	48	36	1.0 %	1.72413793103 %	0.0 %	1.0 %	1.72413793103 %	0.0 %
TEncGOP::TEncGOP	115	5	77	8	0	9	8	0	9	99	5	59	8.62944162437 %	6.95652173913 %	10.9756097561 %	8.62944162437 %	6.95652173913 %	10.9756097561 %
std::basic_filebuf<char,	114	42	37	8	8	2	3	0	0	103	34	35	9.32642487047 %	7.01754385965 %	12.6582278481 %	1.55440414508 %	2.63157894737 %	0.0 %
TVideoIOYuv::open	112	50	36	5	4	6	5	0	0	102	46	30	7.57575757576 %	4.46428571429 %	11.6279069767 %	2.52525252525 %	4.46428571429 %	0.0 %
TEncSearch::TEncSearch	112	6	99	15	0	11	15	0	11	82	6	77	11.9815668203 %	13.3928571429 %	10.4761904762 %	11.9815668203 %	13.3928571429 %	10.4761904762 %
_dl_determine_tlsoffset	111	34	24	6	1	0	6	0	0	99	33	24	4.14201183432 %	5.40540540541 %	1.72413793103 %	3.55029585799 %	5.40540540541 %	0.0 %
_dl_init_paths	111	22	47	10	0	2	10	0	2	91	22	43	6.66666666667 %	9.00900900901 %	2.89855072464 %	6.66666666667 %	9.00900900901 %	2.89855072464 %
std::__timepunct<char>::_M_initialize_timepunct	111	9	53	9	0	0	9	0	0	93	9	53	5.20231213873 %	8.10810810811 %	0.0 %	5.20231213873 %	8.10810810811 %	0.0 %
std::__cxx11::moneypunct<wchar_t,	109	30	32	8	5	1	8	0	1	93	25	30	8.18713450292 %	7.33944954128 %	9.67741935484 %	5.26315789474 %	7.33944954128 %	1.61290322581 %
std::moneypunct<wchar_t,	109	30	32	8	1	3	8	0	0	93	29	29	7.01754385965 %	7.33944954128 %	6.45161290323 %	4.6783625731 %	7.33944954128 %	0.0 %
std::__cxx11::moneypunct<wchar_t,	109	30	32	8	1	2	8	0	1	93	29	29	6.43274853801 %	7.33944954128 %	4.83870967742 %	5.26315789474 %	7.33944954128 %	1.61290322581 %
std::moneypunct<wchar_t,	109	30	32	8	0	4	8	0	0	93	30	28	7.01754385965 %	7.33944954128 %	6.45161290323 %	4.6783625731 %	7.33944954128 %	0.0 %
std::__timepunct<wchar_t>::_M_initialize_timepunct	109	8	52	10	0	0	10	0	0	89	8	52	5.91715976331 %	9.17431192661 %	0.0 %	5.91715976331 %	9.17431192661 %	0.0 %
TComRPSList::getNumberOfReferencePictureSets	108	108	0	5	4	0	2	3	0	101	101	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncCavlc::codeVPS	108	23	60	9	5	2	9	0	0	90	18	58	8.37696335079 %	8.33333333333 %	8.43373493976 %	4.71204188482 %	8.33333333333 %	0.0 %
std::basic_string<char,	106	44	44	3	3	0	3	0	0	100	41	44	3.09278350515 %	2.83018867925 %	3.40909090909 %	1.54639175258 %	2.83018867925 %	0.0 %
_IO_cleanup	106	29	26	7	2	0	7	0	0	92	27	26	5.5900621118 %	6.60377358491 %	3.63636363636 %	4.34782608696 %	6.60377358491 %	0.0 %
TComSampleAdaptiveOffset::create	106	27	34	7	2	3	7	0	1	92	25	30	7.18562874251 %	6.60377358491 %	8.19672131148 %	4.79041916168 %	6.60377358491 %	1.6393442623 %
init_tls	105	24	25	5	10	1	5	0	1	95	14	23	10.3896103896 %	4.7619047619 %	22.4489795918 %	3.8961038961 %	4.7619047619 %	2.04081632653 %
__unregister_atfork	104	36	24	2	7	0	2	3	0	100	26	24	5.48780487805 %	1.92307692308 %	11.6666666667 %	3.0487804878 %	1.92307692308 %	5.0 %
TEncTop::deletePicBuffer	103	45	28	2	22	0	2	6	0	99	17	28	13.6363636364 %	1.94174757282 %	30.1369863014 %	4.54545454545 %	1.94174757282 %	8.21917808219 %
std::basic_filebuf<char,	102	36	30	6	0	2	6	0	2	90	36	26	4.7619047619 %	5.88235294118 %	3.0303030303 %	4.7619047619 %	5.88235294118 %	3.0303030303 %
_dl_debug_initialize	98	29	18	3	4	0	3	0	0	92	25	18	4.8275862069 %	3.0612244898 %	8.51063829787 %	2.06896551724 %	3.0612244898 %	0.0 %
df::program_options_lite::Option<unsigned	95	76	19	1	3	1	1	0	1	93	73	17	2.63157894737 %	1.05263157895 %	4.21052631579 %	1.05263157895 %	1.05263157895 %	1.05263157895 %
TEncCavlc::codeTilesWPPEntryPoint	95	45	25	10	0	0	6	0	0	79	45	25	6.06060606061 %	10.5263157895 %	0.0 %	3.63636363636 %	6.31578947368 %	0.0 %
TEncGOP::arrangeLongtermPicturesInRPS	95	40	30	10	0	10	6	0	0	79	40	20	12.1212121212 %	10.5263157895 %	14.2857142857 %	3.63636363636 %	6.31578947368 %	0.0 %
TAppEncTop::xDeleteBuffer	94	30	25	2	5	0	2	0	0	90	25	25	4.69798657718 %	2.12765957447 %	9.09090909091 %	1.34228187919 %	2.12765957447 %	0.0 %
0x00002090	93	5	5	4	0	1	4	0	0	85	5	4	4.85436893204 %	4.30107526882 %	10.0 %	3.88349514563 %	4.30107526882 %	0.0 %
0x001366af	92	92	0	0	0	0	0	0	0	92	92	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncCavlc::setBitstream	92	69	23	11	0	0	3	0	0	78	69	23	5.97826086957 %	11.9565217391 %	0.0 %	1.63043478261 %	3.26086956522 %	0.0 %
_GLOBAL__sub_I_TEncSearch.cpp	92	6	45	7	0	4	7	0	4	78	6	37	7.69230769231 %	7.60869565217 %	7.8431372549 %	7.69230769231 %	7.60869565217 %	7.8431372549 %
TAppEncTop::printChromaFormat	91	32	37	11	9	0	8	0	0	72	23	37	12.5 %	12.0879120879 %	13.0434782609 %	5.0 %	8.79120879121 %	0.0 %
TEncSlice::precompressSlice	90	40	25	15	10	0	9	0	0	66	30	25	16.1290322581 %	16.6666666667 %	15.3846153846 %	5.8064516129 %	10.0 %	0.0 %
_IO_flush_all_lockp	87	26	14	8	10	0	8	5	0	71	11	14	14.1732283465 %	9.19540229885 %	25.0 %	10.2362204724 %	9.19540229885 %	12.5 %
0x0006c840	87	2	83	13	1	10	13	1	10	61	0	63	13.9534883721 %	14.9425287356 %	12.9411764706 %	13.9534883721 %	14.9425287356 %	12.9411764706 %
0x001366b3	86	86	0	0	0	0	0	0	0	86	86	0	0 %	0 %	0 %	0 %	0 %	0 %
deleteSEIs	85	30	30	3	1	0	3	1	0	79	28	30	2.75862068966 %	3.52941176471 %	1.66666666667 %	2.75862068966 %	3.52941176471 %	1.66666666667 %
__cpu_indicator_init	85	20	19	6	2	0	6	1	0	73	17	19	6.45161290323 %	7.05882352941 %	5.12820512821 %	5.64516129032 %	7.05882352941 %	2.5641025641 %
clock_gettime_syscall	84	48	12	12	0	0	2	0	0	70	48	12	8.33333333333 %	14.2857142857 %	0.0 %	1.38888888889 %	2.38095238095 %	0.0 %
df::program_options_lite::Option<std::string>::setDefault	84	30	30	1	2	0	1	0	0	82	28	30	2.08333333333 %	1.19047619048 %	3.33333333333 %	0.694444444444 %	1.19047619048 %	0.0 %
0x000021b0	84	22	24	2	0	0	2	0	0	80	22	24	1.53846153846 %	2.38095238095 %	0.0 %	1.53846153846 %	2.38095238095 %	0.0 %
TComLoopFilter::destroy	82	22	20	5	2	0	4	0	0	73	20	20	5.64516129032 %	6.09756097561 %	4.7619047619 %	3.22580645161 %	4.87804878049 %	0.0 %
_dl_discover_osversion	81	12	8	4	2	3	4	2	3	73	8	2	8.91089108911 %	4.93827160494 %	25.0 %	8.91089108911 %	4.93827160494 %	25.0 %
TEncCavlc::getNumberOfWrittenBits	80	50	20	5	5	0	3	2	0	72	43	20	6.66666666667 %	6.25 %	7.14285714286 %	3.33333333333 %	3.75 %	2.85714285714 %
_IO_unsave_markers	80	30	15	7	3	0	4	3	0	69	24	15	8.0 %	8.75 %	6.66666666667 %	5.6 %	5.0 %	6.66666666667 %
__cxa_guard_release	80	28	20	9	0	0	3	0	0	68	28	20	7.03125 %	11.25 %	0.0 %	2.34375 %	3.75 %	0.0 %
__fxstat64	78	24	12	2	0	0	2	0	0	74	24	12	1.75438596491 %	2.5641025641 %	0.0 %	1.75438596491 %	2.5641025641 %	0.0 %
TAppEncCfg::xSetGlobal	76	18	18	6	0	4	5	0	4	65	18	10	8.92857142857 %	7.89473684211 %	11.1111111111 %	8.03571428571 %	6.57894736842 %	11.1111111111 %
__correctly_grouped_prefixmb	75	35	20	2	0	1	2	0	0	71	35	19	2.30769230769 %	2.66666666667 %	1.81818181818 %	1.53846153846 %	2.66666666667 %	0.0 %
TComSlice::~TComSlice	75	25	35	2	0	0	2	0	0	71	25	35	1.48148148148 %	2.66666666667 %	0.0 %	1.48148148148 %	2.66666666667 %	0.0 %
TComPic::~TComPic	75	25	35	1	0	0	1	0	0	73	25	35	0.740740740741 %	1.33333333333 %	0.0 %	0.740740740741 %	1.33333333333 %	0.0 %
__init_cpu_features	75	10	21	10	0	1	10	0	1	55	10	19	10.3773584906 %	13.3333333333 %	3.22580645161 %	10.3773584906 %	13.3333333333 %	3.22580645161 %
	74	24	27	7	7	2	7	0	1	60	17	24	12.8 %	9.45945945946 %	17.6470588235 %	6.4 %	9.45945945946 %	1.96078431373 %
mprotect	70	35	7	1	0	0	1	0	0	68	35	7	0.892857142857 %	1.42857142857 %	0.0 %	0.892857142857 %	1.42857142857 %	0.0 %
open	70	35	6	5	0	0	3	0	0	62	35	6	4.5045045045 %	7.14285714286 %	0.0 %	2.7027027027 %	4.28571428571 %	0.0 %
TComTile::~TComTile	70	20	20	12	0	0	5	0	0	53	20	20	10.9090909091 %	17.1428571429 %	0.0 %	4.54545454545 %	7.14285714286 %	0.0 %
TEncSearch::xGetMvpIdxBits	70	12	6	2	0	0	2	0	0	66	12	6	2.27272727273 %	2.85714285714 %	0.0 %	2.27272727273 %	2.85714285714 %	0.0 %
TComSlice::initWpAcDcParam	70	10	60	13	0	6	9	0	6	48	10	48	13.5714285714 %	18.5714285714 %	8.57142857143 %	10.7142857143 %	12.8571428571 %	8.57142857143 %
TComRdCost::init	70	6	43	5	0	6	5	0	6	60	6	31	9.24369747899 %	7.14285714286 %	12.2448979592 %	9.24369747899 %	7.14285714286 %	12.2448979592 %
_IO_file_doallocate	69	14	21	4	2	0	4	0	0	61	12	21	5.76923076923 %	5.79710144928 %	5.71428571429 %	3.84615384615 %	5.79710144928 %	0.0 %
0x0006c740	69	8	32	4	2	4	4	0	0	61	6	28	9.17431192661 %	5.79710144928 %	15.0 %	3.66972477064 %	5.79710144928 %	0.0 %
TComPPS::TComPPS	69	7	56	6	0	6	6	0	6	57	7	44	9.09090909091 %	8.69565217391 %	9.52380952381 %	9.09090909091 %	8.69565217391 %	9.52380952381 %
TEncCavlc::codePTL	68	26	26	4	0	0	4	0	0	60	26	26	3.33333333333 %	5.88235294118 %	0.0 %	3.33333333333 %	5.88235294118 %	0.0 %
__get_cpu_features	68	24	20	1	0	0	1	0	0	66	24	20	0.892857142857 %	1.47058823529 %	0.0 %	0.892857142857 %	1.47058823529 %	0.0 %
strtod	66	30	36	1	5	0	1	0	0	64	25	36	4.54545454545 %	1.51515151515 %	7.57575757576 %	0.757575757576 %	1.51515151515 %	0.0 %
TEncSlice::create	66	21	31	4	4	0	4	0	0	58	17	31	6.77966101695 %	6.06060606061 %	7.69230769231 %	3.38983050847 %	6.06060606061 %	0.0 %
TComPicSym::clearSliceBuffer	65	25	15	10	3	0	4	3	0	51	19	15	12.380952381 %	15.3846153846 %	7.5 %	6.66666666667 %	6.15384615385 %	7.5 %
floor	65	25	10	10	0	0	10	0	0	45	25	10	10.0 %	15.3846153846 %	0.0 %	10.0 %	15.3846153846 %	0.0 %
_dl_find_dso_for_object	65	25	8	3	4	0	3	0	0	59	21	8	7.14285714286 %	4.61538461538 %	12.1212121212 %	3.0612244898 %	4.61538461538 %	0.0 %
std::basic_ostream<wchar_t,	63	27	15	2	10	0	2	10	0	59	7	15	11.4285714286 %	3.1746031746 %	23.8095238095 %	11.4285714286 %	3.1746031746 %	23.8095238095 %
uselocale	62	26	16	3	7	0	3	0	0	56	19	16	9.61538461538 %	4.83870967742 %	16.6666666667 %	2.88461538462 %	4.83870967742 %	0.0 %
df::program_options_lite::OptionFunc::~OptionFunc	61	16	16	4	2	0	4	0	0	53	14	16	6.45161290323 %	6.55737704918 %	6.25 %	4.30107526882 %	6.55737704918 %	0.0 %
df::program_options_lite::Option<ExtendedProfileName>::~Option	61	16	16	4	2	0	4	0	0	53	14	16	6.45161290323 %	6.55737704918 %	6.25 %	4.30107526882 %	6.55737704918 %	0.0 %
df::program_options_lite::Option<Level::Name>::~Option	61	16	16	4	1	0	4	0	0	53	15	16	5.37634408602 %	6.55737704918 %	3.125 %	4.30107526882 %	6.55737704918 %	0.0 %
df::program_options_lite::Option<ScalingListMode>::~Option	61	16	16	3	2	0	3	0	0	55	14	16	5.37634408602 %	4.91803278689 %	6.25 %	3.22580645161 %	4.91803278689 %	0.0 %
df::program_options_lite::Option<CostMode>::~Option	61	16	16	2	2	0	2	0	0	57	14	16	4.30107526882 %	3.27868852459 %	6.25 %	2.15053763441 %	3.27868852459 %	0.0 %
df::program_options_lite::Option<Level::Tier>::~Option	61	16	16	2	2	0	2	0	0	57	14	16	4.30107526882 %	3.27868852459 %	6.25 %	2.15053763441 %	3.27868852459 %	0.0 %
TEncCavlc::setSlice	60	45	15	0	0	0	0	0	0	60	45	15	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
TComSampleAdaptiveOffset::PCMLFDisableProcess	60	20	25	10	0	0	4	0	0	46	20	25	9.52380952381 %	16.6666666667 %	0.0 %	3.80952380952 %	6.66666666667 %	0.0 %
TEncTop::xInitPPSforTiles	60	18	16	5	2	1	5	0	0	50	16	15	8.51063829787 %	8.33333333333 %	8.82352941176 %	5.31914893617 %	8.33333333333 %	0.0 %
_IO_file_init@@GLIBC_2.1	60	15	35	2	0	0	1	0	0	57	15	35	1.81818181818 %	3.33333333333 %	0.0 %	0.909090909091 %	1.66666666667 %	0.0 %
TComTile::TComTile	60	10	35	5	0	4	2	0	0	53	10	31	8.57142857143 %	8.33333333333 %	8.88888888889 %	1.90476190476 %	3.33333333333 %	0.0 %
_IO_doallocbuf	58	20	15	4	1	1	3	0	0	51	19	14	6.45161290323 %	6.89655172414 %	5.71428571429 %	3.22580645161 %	5.1724137931 %	0.0 %
TEncSlice::init	58	13	26	5	2	4	5	0	1	48	11	21	11.3402061856 %	8.62068965517 %	15.3846153846 %	6.18556701031 %	8.62068965517 %	2.5641025641 %
df::program_options_lite::Option<std::string>::parse	56	24	20	6	1	0	1	0	0	49	23	20	7.0 %	10.7142857143 %	2.27272727273 %	1.0 %	1.78571428571 %	0.0 %
fputc	56	19	15	4	3	0	4	2	0	48	14	15	7.77777777778 %	7.14285714286 %	8.82352941176 %	6.66666666667 %	7.14285714286 %	5.88235294118 %
_dl_initial_error_catch_tsd	56	14	14	0	0	0	0	0	0	56	14	14	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
std::locale::facet::_S_get_c_name	56	7	7	1	0	0	1	0	0	54	7	7	1.42857142857 %	1.78571428571 %	0.0 %	1.42857142857 %	1.78571428571 %	0.0 %
WeightPredAnalysis::xRestoreWPparam	55	40	15	10	5	1	4	3	0	41	32	14	14.5454545455 %	18.1818181818 %	10.9090909091 %	6.36363636364 %	7.27272727273 %	5.45454545455 %
std::locale::locale	55	25	15	8	0	0	2	0	0	45	25	15	8.42105263158 %	14.5454545455 %	0.0 %	2.10526315789 %	3.63636363636 %	0.0 %
fopen64	55	20	30	3	0	1	1	0	0	51	20	29	3.80952380952 %	5.45454545455 %	2.0 %	0.952380952381 %	1.81818181818 %	0.0 %
std::__basic_file<char>::~__basic_file	55	20	20	1	2	0	1	0	0	53	18	20	3.15789473684 %	1.81818181818 %	5.0 %	1.05263157895 %	1.81818181818 %	0.0 %
TEncSlice::destroy	55	18	22	4	3	0	4	0	0	47	15	22	7.36842105263 %	7.27272727273 %	7.5 %	4.21052631579 %	7.27272727273 %	0.0 %
TAppEncCfg::~TAppEncCfg	54	21	16	5	7	1	5	6	0	44	8	15	14.2857142857 %	9.25925925926 %	21.6216216216 %	12.0879120879 %	9.25925925926 %	16.2162162162 %
_init	53	16	20	4	5	5	4	0	3	45	11	12	15.7303370787 %	7.54716981132 %	27.7777777778 %	7.86516853933 %	7.54716981132 %	8.33333333333 %
TAppEncTop::xCreateLib	53	14	27	3	4	1	3	0	0	47	10	26	8.51063829787 %	5.66037735849 %	12.1951219512 %	3.1914893617 %	5.66037735849 %	0.0 %
_dl_add_to_slotinfo	52	22	14	3	5	2	3	0	0	46	17	12	11.3636363636 %	5.76923076923 %	19.4444444444 %	3.40909090909 %	5.76923076923 %	0.0 %
std::_Rb_tree<std::string,	52	20	14	3	0	0	3	0	0	46	20	14	3.48837209302 %	5.76923076923 %	0.0 %	3.48837209302 %	5.76923076923 %	0.0 %
TEncRateCtrl::destroy	52	20	12	3	1	0	3	1	0	46	18	12	4.7619047619 %	5.76923076923 %	3.125 %	4.7619047619 %	5.76923076923 %	3.125 %
TComVPS::~TComVPS	52	18	12	6	3	1	5	2	0	41	13	11	12.1951219512 %	11.5384615385 %	13.3333333333 %	8.53658536585 %	9.61538461538 %	6.66666666667 %
0x0006cce0	51	25	13	3	14	0	3	3	0	45	8	13	19.1011235955 %	5.88235294118 %	36.8421052632 %	6.74157303371 %	5.88235294118 %	7.89473684211 %
0x0006cda0	51	25	13	2	11	0	2	4	0	47	10	13	14.606741573 %	3.92156862745 %	28.9473684211 %	6.74157303371 %	3.92156862745 %	10.5263157895 %
_dl_sysdep_read_whole_file	51	6	22	3	0	0	3	0	0	45	6	22	3.79746835443 %	5.88235294118 %	0.0 %	3.79746835443 %	5.88235294118 %	0.0 %
TEncEntropy::encodeSliceHeader	50	30	15	0	5	0	0	2	0	50	23	15	5.26315789474 %	0.0 %	11.1111111111 %	2.10526315789 %	0.0 %	4.44444444444 %
