BQMall__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
mempcpy	211	91	43	2	2	7	2	1	7	207	88	29	3.1884057971 %	0.947867298578 %	6.71641791045 %	2.89855072464 %	0.947867298578 %	5.97014925373 %
TComReferencePictureSet::~TComReferencePictureSet	210	60	60	2	0	5	2	0	2	206	60	53	2.12121212121 %	0.952380952381 %	4.16666666667 %	1.21212121212 %	0.952380952381 %	1.66666666667 %
TComSlice::decodingRefreshMarking	208	104	22	20	36	4	11	6	3	177	62	15	17.9640718563 %	9.61538461538 %	31.746031746 %	5.9880239521 %	5.28846153846 %	7.14285714286 %
TEncSampleAdaptiveOffset::decidePicParams	208	58	53	15	20	5	7	4	3	186	34	45	12.539184953 %	7.21153846154 %	22.5225225225 %	4.38871473354 %	3.36538461538 %	6.30630630631 %
__GI_strrchr	208	16	2	8	2	0	8	1	0	192	13	2	4.42477876106 %	3.84615384615 %	11.1111111111 %	3.98230088496 %	3.84615384615 %	5.55555555556 %
TComOutputBitstream::clear	204	102	102	4	6	9	1	0	4	199	96	89	4.6568627451 %	1.96078431373 %	7.35294117647 %	1.22549019608 %	0.490196078431 %	1.96078431373 %
TEncTop::init	201	133	164	7	14	19	7	0	0	187	119	145	8.03212851406 %	3.48258706468 %	11.1111111111 %	1.40562248996 %	3.48258706468 %	0.0 %
TComPrediction::TComPrediction	200	14	75	5	0	2	5	0	2	190	14	71	2.42214532872 %	2.5 %	2.24719101124 %	2.42214532872 %	2.5 %	2.24719101124 %
handle_intel.isra.0	198	44	57	4	0	0	4	0	0	190	44	57	1.33779264214 %	2.0202020202 %	0.0 %	1.33779264214 %	2.0202020202 %	0.0 %
TComReferencePictureSet::getRefIdc	196	196	0	1	8	0	0	0	0	195	188	0	0 %	0 %	0 %	0 %	0 %	0 %
df::program_options_lite::Option<ScalingListMode>::parse	196	60	86	15	2	1	15	1	0	166	57	85	5.26315789474 %	7.65306122449 %	2.05479452055 %	4.6783625731 %	7.65306122449 %	0.684931506849 %
TComYuv::~TComYuv	196	56	56	1	0	0	1	0	0	194	56	56	0.324675324675 %	0.510204081633 %	0.0 %	0.324675324675 %	0.510204081633 %	0.0 %
_IO_no_init	190	50	115	8	0	10	3	0	2	179	50	103	5.07042253521 %	4.21052631579 %	6.06060606061 %	1.40845070423 %	1.57894736842 %	1.21212121212 %
write	188	94	0	9	0	0	6	0	0	173	94	0	0 %	0 %	0 %	0 %	0 %	0 %
writev	184	92	0	2	0	0	2	0	0	180	92	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_ios<wchar_t,	184	60	88	6	4	0	6	0	0	172	56	88	3.01204819277 %	3.26086956522 %	2.7027027027 %	1.80722891566 %	3.26086956522 %	0.0 %
TComSlice::createExplicitReferencePictureSetFromReference	183	89	53	7	3	1	7	0	0	169	86	52	3.38461538462 %	3.82513661202 %	2.81690140845 %	2.15384615385 %	3.82513661202 %	0.0 %
__fprintf_chk	183	57	54	4	0	0	4	0	0	175	57	54	1.36054421769 %	2.18579234973 %	0.0 %	1.36054421769 %	2.18579234973 %	0.0 %
_dl_setup_hash	182	70	63	2	13	1	2	13	1	178	44	61	5.07936507937 %	1.0989010989 %	10.5263157895 %	5.07936507937 %	1.0989010989 %	10.5263157895 %
TComRPSList::getReferencePictureSet	180	180	0	5	5	0	2	1	0	173	174	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncBinCABAC::start	180	40	140	28	0	35	6	0	4	146	40	101	17.5 %	15.5555555556 %	19.4444444444 %	2.77777777778 %	3.33333333333 %	2.22222222222 %
TComPic::TComPic	180	10	150	10	0	15	10	0	0	160	10	135	7.35294117647 %	5.55555555556 %	9.375 %	2.94117647059 %	5.55555555556 %	0.0 %
TAppEncTop::TAppEncTop	179	55	92	15	12	12	15	0	3	149	43	77	11.963190184 %	8.37988826816 %	16.3265306122 %	5.52147239264 %	8.37988826816 %	2.04081632653 %
TEncCavlc::codePPS	176	53	93	15	5	0	15	0	0	146	48	93	6.21118012422 %	8.52272727273 %	3.42465753425 %	4.65838509317 %	8.52272727273 %	0.0 %
TEncAnalyze::printOut	170	56	46	16	2	0	16	0	0	138	54	46	6.61764705882 %	9.41176470588 %	1.96078431373 %	5.88235294118 %	9.41176470588 %	0.0 %
_dl_higher_prime_number	168	19	8	1	4	0	1	2	0	166	13	8	2.5641025641 %	0.595238095238 %	14.8148148148 %	1.53846153846 %	0.595238095238 %	7.40740740741 %
TEncGOP::xAttachSliceDataToNalUnit	165	65	80	15	8	3	6	0	0	144	57	77	8.38709677419 %	9.09090909091 %	7.58620689655 %	1.93548387097 %	3.63636363636 %	0.0 %
TAppEncTop::~TAppEncTop	165	55	64	10	9	6	10	2	0	145	44	58	8.80281690141 %	6.06060606061 %	12.6050420168 %	4.22535211268 %	6.06060606061 %	1.68067226891 %
TComPTL::TComPTL	165	18	69	4	0	4	2	0	3	159	18	62	3.1746031746 %	2.42424242424 %	4.59770114943 %	1.98412698413 %	1.21212121212 %	3.44827586207 %
std::__basic_file<char>::open	164	47	62	9	3	1	3	0	0	152	44	61	4.7619047619 %	5.48780487805 %	3.66972477064 %	1.0989010989 %	1.82926829268 %	0.0 %
munmap	162	71	17	3	0	0	3	0	0	156	71	17	1.2 %	1.85185185185 %	0.0 %	1.2 %	1.85185185185 %	0.0 %
std::string::append	162	58	46	10	0	2	5	0	1	147	58	43	4.51127819549 %	6.17283950617 %	1.92307692308 %	2.25563909774 %	3.08641975309 %	0.961538461538 %
__mpn_construct_double	162	54	24	8	0	0	2	0	0	152	54	24	3.33333333333 %	4.93827160494 %	0.0 %	0.833333333333 %	1.23456790123 %	0.0 %
TComPrediction::destroy	162	20	73	5	1	0	5	0	0	152	19	73	2.35294117647 %	3.08641975309 %	1.0752688172 %	1.96078431373 %	3.08641975309 %	0.0 %
TComPrediction::~TComPrediction	161	50	54	3	2	0	3	0	0	155	48	54	1.88679245283 %	1.86335403727 %	1.92307692308 %	1.1320754717 %	1.86335403727 %	0.0 %
TComPicYuv::~TComPicYuv	161	46	46	1	0	0	0	0	0	160	46	46	0.395256916996 %	0.621118012422 %	0.0 %	0.0 %	0.0 %	0.0 %
std::__basic_file<char>::is_open	160	96	0	3	7	0	2	1	0	155	88	0	0 %	0 %	0 %	0 %	0 %	0 %
__divdi3@GLIBC_2.0	160	40	28	6	0	1	3	0	1	151	40	26	3.0701754386 %	3.75 %	1.47058823529 %	1.75438596491 %	1.875 %	1.47058823529 %
TComRPSList::destroy	159	58	44	5	16	2	5	14	0	149	28	42	8.8122605364 %	3.14465408805 %	17.6470588235 %	7.27969348659 %	3.14465408805 %	13.7254901961 %
std::basic_stringbuf<char,	156	51	48	6	2	1	5	1	0	145	48	47	3.52941176471 %	3.84615384615 %	3.0303030303 %	2.35294117647 %	3.20512820513 %	1.0101010101 %
__sigsetjmp	156	39	78	1	0	0	1	0	0	154	39	78	0.3663003663 %	0.641025641026 %	0.0 %	0.3663003663 %	0.641025641026 %	0.0 %
TEncSampleAdaptiveOffset::initRDOCabacCoder	155	85	70	10	5	5	4	5	1	141	75	64	6.45161290323 %	6.45161290323 %	6.45161290323 %	3.22580645161 %	2.58064516129 %	3.87096774194 %
bool	155	60	45	4	8	0	1	0	0	150	52	45	4.61538461538 %	2.58064516129 %	7.61904761905 %	0.384615384615 %	0.645161290323 %	0.0 %
df::program_options_lite::scanArgv	155	49	31	7	11	6	5	1	0	143	37	25	10.2127659574 %	4.51612903226 %	21.25 %	2.55319148936 %	3.22580645161 %	1.25 %
std::basic_istream<char,	152	68	44	13	0	4	3	0	0	136	68	40	6.43939393939 %	8.55263157895 %	3.57142857143 %	1.13636363636 %	1.97368421053 %	0.0 %
initZscanToRaster	152	43	73	2	0	0	2	0	0	148	43	73	0.746268656716 %	1.31578947368 %	0.0 %	0.746268656716 %	1.31578947368 %	0.0 %
std::basic_filebuf<char,	151	73	39	14	10	0	8	2	0	129	61	39	9.12547528517 %	9.27152317881 %	8.92857142857 %	3.80228136882 %	5.29801324503 %	1.78571428571 %
TComOutputBitstream::getNumberOfWrittenBits	150	125	0	5	0	0	2	0	0	143	125	0	0 %	0 %	0 %	0 %	0 %	0 %
_IO_setb	150	54	36	10	0	0	4	0	0	136	54	36	4.16666666667 %	6.66666666667 %	0.0 %	1.66666666667 %	2.66666666667 %	0.0 %
std::string::assign	149	57	57	6	2	0	6	2	0	137	53	57	3.04182509506 %	4.02684563758 %	1.75438596491 %	3.04182509506 %	4.02684563758 %	1.75438596491 %
__gnu_cxx::stdio_sync_filebuf<char,	148	62	50	9	6	0	6	2	0	133	54	50	5.76923076923 %	6.08108108108 %	5.35714285714 %	3.07692307692 %	4.05405405405 %	1.78571428571 %
std::codecvt<char,	145	60	45	8	0	0	2	0	0	135	60	45	3.2 %	5.51724137931 %	0.0 %	0.8 %	1.37931034483 %	0.0 %
_dl_allocate_tls_init	141	49	34	7	6	0	7	0	0	127	43	34	5.80357142857 %	4.96453900709 %	7.22891566265 %	3.125 %	4.96453900709 %	0.0 %
TComOutputBitstream::writeByteAlignment	140	70	70	10	5	0	4	0	0	126	65	70	5.35714285714 %	7.14285714286 %	3.57142857143 %	1.42857142857 %	2.85714285714 %	0.0 %
__cxa_guard_acquire	140	52	28	16	4	2	5	1	1	119	47	25	10.0 %	11.4285714286 %	7.5 %	3.18181818182 %	3.57142857143 %	2.5 %
TComPic::~TComPic	140	45	30	2	3	0	2	2	0	136	40	30	2.32558139535 %	1.42857142857 %	4.0 %	1.86046511628 %	1.42857142857 %	2.66666666667 %
0x0006cf8c	140	28	0	10	0	0	2	0	0	128	28	0	0 %	0 %	0 %	0 %	0 %	0 %
_IO_old_init	140	20	100	8	0	11	3	0	3	129	20	86	7.30769230769 %	5.71428571429 %	9.16666666667 %	2.30769230769 %	2.14285714286 %	2.5 %
_dl_init	139	52	23	4	8	2	4	0	0	131	44	21	6.54205607477 %	2.87769784173 %	13.3333333333 %	1.8691588785 %	2.87769784173 %	0.0 %
std::basic_filebuf<char,	139	42	57	13	5	2	7	2	0	119	35	55	8.40336134454 %	9.35251798561 %	7.07070707071 %	3.78151260504 %	5.03597122302 %	2.0202020202 %
0x000ed590	132	36	42	11	2	0	2	0	0	119	34	42	6.19047619048 %	8.33333333333 %	2.5641025641 %	0.952380952381 %	1.51515151515 %	0.0 %
std::num_put<char,	130	55	60	1	0	0	1	0	0	128	55	60	0.408163265306 %	0.769230769231 %	0.0 %	0.408163265306 %	0.769230769231 %	0.0 %
TComSlice::initSlice	130	25	90	15	5	19	7	4	14	108	16	57	15.9183673469 %	11.5384615385 %	20.8695652174 %	10.2040816327 %	5.38461538462 %	15.652173913 %
SyntaxElementWriter::xWriteSvlc	129	32	40	6	0	0	2	0	0	121	32	40	2.98507462687 %	4.6511627907 %	0.0 %	0.995024875622 %	1.5503875969 %	0.0 %
std::basic_ios<wchar_t,	128	34	62	3	1	0	3	0	0	122	33	62	1.78571428571 %	2.34375 %	1.04166666667 %	1.33928571429 %	2.34375 %	0.0 %
main	126	37	67	14	10	4	11	2	3	101	25	60	12.1739130435 %	11.1111111111 %	13.4615384615 %	6.95652173913 %	8.73015873016 %	4.80769230769 %
_IO_default_finish	125	50	25	5	0	0	4	0	0	116	50	25	2.5 %	4.0 %	0.0 %	2.0 %	3.2 %	0.0 %
strstr	125	45	30	12	4	0	4	1	0	109	40	30	8.0 %	9.6 %	5.33333333333 %	2.5 %	3.2 %	1.33333333333 %
TComPicSym::TComPicSym	125	10	115	6	0	10	6	0	0	113	10	105	6.4 %	4.8 %	8.0 %	2.4 %	4.8 %	0.0 %
bool	124	48	36	2	2	0	2	0	0	120	46	36	1.92307692308 %	1.61290322581 %	2.38095238095 %	0.961538461538 %	1.61290322581 %	0.0 %
bool	124	48	36	2	1	0	2	0	0	120	47	36	1.44230769231 %	1.61290322581 %	1.19047619048 %	0.961538461538 %	1.61290322581 %	0.0 %
bool	124	48	36	2	0	0	2	0	0	120	48	36	0.961538461538 %	1.61290322581 %	0.0 %	0.961538461538 %	1.61290322581 %	0.0 %
TComReferencePictureSet::setNumberOfPictures	120	90	30	6	0	0	3	0	0	111	90	30	2.5 %	5.0 %	0.0 %	1.25 %	2.5 %	0.0 %
TComSampleAdaptiveOffset::xPCMRestoration	120	70	25	10	12	0	4	0	0	106	58	25	10.2325581395 %	8.33333333333 %	12.6315789474 %	1.86046511628 %	3.33333333333 %	0.0 %
std::__detail::_List_node_base::_M_transfer	120	60	48	1	0	0	1	0	0	118	60	48	0.438596491228 %	0.833333333333 %	0.0 %	0.438596491228 %	0.833333333333 %	0.0 %
std::__cxx11::moneypunct<char,	120	41	32	7	3	0	7	2	0	106	36	32	5.18134715026 %	5.83333333333 %	4.1095890411 %	4.66321243523 %	5.83333333333 %	2.7397260274 %
std::moneypunct<char,	120	41	32	7	1	0	7	0	0	106	40	32	4.14507772021 %	5.83333333333 %	1.3698630137 %	3.62694300518 %	5.83333333333 %	0.0 %
std::moneypunct<char,	120	41	32	6	0	2	6	0	0	108	41	30	4.14507772021 %	5.0 %	2.7397260274 %	3.10880829016 %	5.0 %	0.0 %
std::__cxx11::moneypunct<char,	120	41	32	6	0	0	6	0	0	108	41	32	3.10880829016 %	5.0 %	0.0 %	3.10880829016 %	5.0 %	0.0 %
TComSlice::~TComSlice	120	30	45	2	5	0	2	4	0	116	21	45	3.58974358974 %	1.66666666667 %	6.66666666667 %	3.07692307692 %	1.66666666667 %	5.33333333333 %
TComRPSList::create	120	10	40	3	1	0	2	0	0	115	9	40	2.35294117647 %	2.5 %	2.0 %	1.17647058824 %	1.66666666667 %	0.0 %
_dl_check_all_versions	119	26	13	2	0	0	2	0	0	115	26	13	1.26582278481 %	1.68067226891 %	0.0 %	1.26582278481 %	1.68067226891 %	0.0 %
init_cacheinfo	119	12	21	8	1	2	8	0	2	103	11	17	7.23684210526 %	6.72268907563 %	9.09090909091 %	6.57894736842 %	6.72268907563 %	6.06060606061 %
TEncTop::~TEncTop	118	19	53	7	8	3	7	1	0	104	10	50	9.47368421053 %	5.93220338983 %	15.2777777778 %	4.21052631579 %	5.93220338983 %	1.38888888889 %
std::vector<int,	117	39	24	4	1	2	3	0	0	110	38	22	3.88888888889 %	3.4188034188 %	4.7619047619 %	1.66666666667 %	2.5641025641 %	0.0 %
EnvVar::getEnvVarList	117	37	38	5	3	0	5	1	0	107	33	38	4.16666666667 %	4.2735042735 %	4.0 %	3.125 %	4.2735042735 %	1.33333333333 %
std::ctype<wchar_t>	116	48	36	3	0	0	3	0	0	110	48	36	1.5 %	2.58620689655 %	0.0 %	1.5 %	2.58620689655 %	0.0 %
std::num_get<wchar_t,	116	48	36	2	0	0	2	0	0	112	48	36	1.0 %	1.72413793103 %	0.0 %	1.0 %	1.72413793103 %	0.0 %
std::num_put<wchar_t,	116	48	36	2	0	0	2	0	0	112	48	36	1.0 %	1.72413793103 %	0.0 %	1.0 %	1.72413793103 %	0.0 %
TEncGOP::TEncGOP	115	5	77	8	0	9	8	0	9	99	5	59	8.62944162437 %	6.95652173913 %	10.9756097561 %	8.62944162437 %	6.95652173913 %	10.9756097561 %
std::basic_filebuf<char,	114	42	37	8	8	2	3	0	0	103	34	35	9.32642487047 %	7.01754385965 %	12.6582278481 %	1.55440414508 %	2.63157894737 %	0.0 %
TVideoIOYuv::open	112	50	36	5	4	6	5	0	0	102	46	30	7.57575757576 %	4.46428571429 %	11.6279069767 %	2.52525252525 %	4.46428571429 %	0.0 %
TEncSearch::TEncSearch	112	6	99	15	0	11	15	0	11	82	6	77	11.9815668203 %	13.3928571429 %	10.4761904762 %	11.9815668203 %	13.3928571429 %	10.4761904762 %
_dl_determine_tlsoffset	111	34	24	6	0	0	6	0	0	99	34	24	3.55029585799 %	5.40540540541 %	0.0 %	3.55029585799 %	5.40540540541 %	0.0 %
_dl_init_paths	111	22	47	10	0	2	10	0	2	91	22	43	6.66666666667 %	9.00900900901 %	2.89855072464 %	6.66666666667 %	9.00900900901 %	2.89855072464 %
std::__timepunct<char>::_M_initialize_timepunct	111	9	53	9	0	0	9	0	0	93	9	53	5.20231213873 %	8.10810810811 %	0.0 %	5.20231213873 %	8.10810810811 %	0.0 %
std::__cxx11::moneypunct<wchar_t,	109	30	32	8	2	1	8	0	1	93	28	30	6.43274853801 %	7.33944954128 %	4.83870967742 %	5.26315789474 %	7.33944954128 %	1.61290322581 %
std::__cxx11::moneypunct<wchar_t,	109	30	32	8	1	2	8	0	1	93	29	29	6.43274853801 %	7.33944954128 %	4.83870967742 %	5.26315789474 %	7.33944954128 %	1.61290322581 %
std::moneypunct<wchar_t,	109	30	32	8	0	2	8	0	0	93	30	30	5.84795321637 %	7.33944954128 %	3.22580645161 %	4.6783625731 %	7.33944954128 %	0.0 %
std::moneypunct<wchar_t,	109	30	32	8	0	1	8	0	0	93	30	31	5.26315789474 %	7.33944954128 %	1.61290322581 %	4.6783625731 %	7.33944954128 %	0.0 %
std::__timepunct<wchar_t>::_M_initialize_timepunct	109	8	52	10	0	0	10	0	0	89	8	52	5.91715976331 %	9.17431192661 %	0.0 %	5.91715976331 %	9.17431192661 %	0.0 %
TComRPSList::getNumberOfReferencePictureSets	108	108	0	5	4	0	2	0	0	101	104	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncCavlc::codeVPS	108	23	60	9	5	2	9	0	0	90	18	58	8.37696335079 %	8.33333333333 %	8.43373493976 %	4.71204188482 %	8.33333333333 %	0.0 %
std::basic_string<char,	106	44	44	3	1	0	3	0	0	100	43	44	2.0618556701 %	2.83018867925 %	1.13636363636 %	1.54639175258 %	2.83018867925 %	0.0 %
_IO_cleanup	106	29	26	7	0	0	7	0	0	92	29	26	4.34782608696 %	6.60377358491 %	0.0 %	4.34782608696 %	6.60377358491 %	0.0 %
TComSampleAdaptiveOffset::create	106	27	34	7	1	3	7	0	1	92	26	30	6.58682634731 %	6.60377358491 %	6.55737704918 %	4.79041916168 %	6.60377358491 %	1.6393442623 %
init_tls	105	24	25	5	4	1	5	0	1	95	20	23	6.49350649351 %	4.7619047619 %	10.2040816327 %	3.8961038961 %	4.7619047619 %	2.04081632653 %
__unregister_atfork	104	36	24	2	3	0	2	3	0	100	30	24	3.0487804878 %	1.92307692308 %	5.0 %	3.0487804878 %	1.92307692308 %	5.0 %
TEncTop::deletePicBuffer	103	45	28	2	22	0	2	6	0	99	17	28	13.6363636364 %	1.94174757282 %	30.1369863014 %	4.54545454545 %	1.94174757282 %	8.21917808219 %
std::basic_filebuf<char,	102	36	30	6	0	2	6	0	2	90	36	26	4.7619047619 %	5.88235294118 %	3.0303030303 %	4.7619047619 %	5.88235294118 %	3.0303030303 %
_dl_debug_initialize	98	29	18	3	0	0	3	0	0	92	29	18	2.06896551724 %	3.0612244898 %	0.0 %	2.06896551724 %	3.0612244898 %	0.0 %
df::program_options_lite::Option<unsigned	95	76	19	1	3	1	1	0	1	93	73	17	2.63157894737 %	1.05263157895 %	4.21052631579 %	1.05263157895 %	1.05263157895 %	1.05263157895 %
TEncCavlc::codeTilesWPPEntryPoint	95	45	25	10	0	0	6	0	0	79	45	25	6.06060606061 %	10.5263157895 %	0.0 %	3.63636363636 %	6.31578947368 %	0.0 %
TEncGOP::arrangeLongtermPicturesInRPS	95	40	30	10	0	10	6	0	0	79	40	20	12.1212121212 %	10.5263157895 %	14.2857142857 %	3.63636363636 %	6.31578947368 %	0.0 %
TAppEncTop::xDeleteBuffer	94	30	25	2	5	0	2	0	0	90	25	25	4.69798657718 %	2.12765957447 %	9.09090909091 %	1.34228187919 %	2.12765957447 %	0.0 %
0x00002090	93	5	5	4	0	1	4	0	0	85	5	4	4.85436893204 %	4.30107526882 %	10.0 %	3.88349514563 %	4.30107526882 %	0.0 %
0x001366af	92	92	0	0	0	0	0	0	0	92	92	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncCavlc::setBitstream	92	69	23	11	0	0	3	0	0	78	69	23	5.97826086957 %	11.9565217391 %	0.0 %	1.63043478261 %	3.26086956522 %	0.0 %
_GLOBAL__sub_I_TEncSearch.cpp	92	6	45	7	0	4	7	0	4	78	6	37	7.69230769231 %	7.60869565217 %	7.8431372549 %	7.69230769231 %	7.60869565217 %	7.8431372549 %
TAppEncTop::printChromaFormat	91	32	37	11	8	0	8	0	0	72	24	37	11.875 %	12.0879120879 %	11.5942028986 %	5.0 %	8.79120879121 %	0.0 %
TEncSlice::precompressSlice	90	40	25	15	10	0	9	0	0	66	30	25	16.1290322581 %	16.6666666667 %	15.3846153846 %	5.8064516129 %	10.0 %	0.0 %
_IO_flush_all_lockp	87	26	14	8	10	0	8	5	0	71	11	14	14.1732283465 %	9.19540229885 %	25.0 %	10.2362204724 %	9.19540229885 %	12.5 %
0x0006c840	87	2	83	13	1	10	13	1	10	61	0	63	13.9534883721 %	14.9425287356 %	12.9411764706 %	13.9534883721 %	14.9425287356 %	12.9411764706 %
0x001366b3	86	86	0	0	0	0	0	0	0	86	86	0	0 %	0 %	0 %	0 %	0 %	0 %
deleteSEIs	85	30	30	3	1	0	3	1	0	79	28	30	2.75862068966 %	3.52941176471 %	1.66666666667 %	2.75862068966 %	3.52941176471 %	1.66666666667 %
__cpu_indicator_init	85	20	19	6	2	0	6	1	0	73	17	19	6.45161290323 %	7.05882352941 %	5.12820512821 %	5.64516129032 %	7.05882352941 %	2.5641025641 %
clock_gettime_syscall	84	48	12	12	0	0	2	0	0	70	48	12	8.33333333333 %	14.2857142857 %	0.0 %	1.38888888889 %	2.38095238095 %	0.0 %
df::program_options_lite::Option<std::string>::setDefault	84	30	30	1	1	0	1	0	0	82	29	30	1.38888888889 %	1.19047619048 %	1.66666666667 %	0.694444444444 %	1.19047619048 %	0.0 %
0x000021b0	84	22	24	2	0	0	2	0	0	80	22	24	1.53846153846 %	2.38095238095 %	0.0 %	1.53846153846 %	2.38095238095 %	0.0 %
TComLoopFilter::destroy	82	22	20	5	2	0	4	0	0	73	20	20	5.64516129032 %	6.09756097561 %	4.7619047619 %	3.22580645161 %	4.87804878049 %	0.0 %
_dl_discover_osversion	81	12	8	4	2	3	4	2	3	73	8	2	8.91089108911 %	4.93827160494 %	25.0 %	8.91089108911 %	4.93827160494 %	25.0 %
TEncCavlc::getNumberOfWrittenBits	80	50	20	5	5	0	3	2	0	72	43	20	6.66666666667 %	6.25 %	7.14285714286 %	3.33333333333 %	3.75 %	2.85714285714 %
_IO_unsave_markers	80	30	15	7	2	0	4	2	0	69	26	15	7.2 %	8.75 %	4.44444444444 %	4.8 %	5.0 %	4.44444444444 %
__cxa_guard_release	80	28	20	9	0	0	3	0	0	68	28	20	7.03125 %	11.25 %	0.0 %	2.34375 %	3.75 %	0.0 %
__fxstat64	78	24	12	2	0	0	2	0	0	74	24	12	1.75438596491 %	2.5641025641 %	0.0 %	1.75438596491 %	2.5641025641 %	0.0 %
TAppEncCfg::xSetGlobal	76	18	18	6	0	4	5	0	4	65	18	10	8.92857142857 %	7.89473684211 %	11.1111111111 %	8.03571428571 %	6.57894736842 %	11.1111111111 %
__correctly_grouped_prefixmb	75	35	20	2	0	1	2	0	0	71	35	19	2.30769230769 %	2.66666666667 %	1.81818181818 %	1.53846153846 %	2.66666666667 %	0.0 %
__GI_strncmp	75	27	9	2	0	0	2	0	0	71	27	9	1.8018018018 %	2.66666666667 %	0.0 %	1.8018018018 %	2.66666666667 %	0.0 %
TComSlice::~TComSlice	75	25	35	2	0	0	2	0	0	71	25	35	1.48148148148 %	2.66666666667 %	0.0 %	1.48148148148 %	2.66666666667 %	0.0 %
TComPic::~TComPic	75	25	35	1	0	0	1	0	0	73	25	35	0.740740740741 %	1.33333333333 %	0.0 %	0.740740740741 %	1.33333333333 %	0.0 %
__init_cpu_features	75	10	21	10	0	1	10	0	1	55	10	19	10.3773584906 %	13.3333333333 %	3.22580645161 %	10.3773584906 %	13.3333333333 %	3.22580645161 %
	74	24	27	7	7	2	7	0	1	60	17	24	12.8 %	9.45945945946 %	17.6470588235 %	6.4 %	9.45945945946 %	1.96078431373 %
mprotect	70	35	7	1	0	0	1	0	0	68	35	7	0.892857142857 %	1.42857142857 %	0.0 %	0.892857142857 %	1.42857142857 %	0.0 %
open	70	35	6	5	0	0	3	0	0	62	35	6	4.5045045045 %	7.14285714286 %	0.0 %	2.7027027027 %	4.28571428571 %	0.0 %
TComTile::~TComTile	70	20	20	12	0	0	5	0	0	53	20	20	10.9090909091 %	17.1428571429 %	0.0 %	4.54545454545 %	7.14285714286 %	0.0 %
TEncSearch::xGetMvpIdxBits	70	12	6	2	0	0	2	0	0	66	12	6	2.27272727273 %	2.85714285714 %	0.0 %	2.27272727273 %	2.85714285714 %	0.0 %
TComSlice::initWpAcDcParam	70	10	60	13	0	6	9	0	6	48	10	48	13.5714285714 %	18.5714285714 %	8.57142857143 %	10.7142857143 %	12.8571428571 %	8.57142857143 %
TComRdCost::init	70	6	43	5	0	6	5	0	6	60	6	31	9.24369747899 %	7.14285714286 %	12.2448979592 %	9.24369747899 %	7.14285714286 %	12.2448979592 %
_IO_file_doallocate	69	14	21	4	2	0	4	0	0	61	12	21	5.76923076923 %	5.79710144928 %	5.71428571429 %	3.84615384615 %	5.79710144928 %	0.0 %
0x0006c740	69	8	32	4	2	4	4	0	0	61	6	28	9.17431192661 %	5.79710144928 %	15.0 %	3.66972477064 %	5.79710144928 %	0.0 %
TComPPS::TComPPS	69	7	56	6	0	6	6	0	6	57	7	44	9.09090909091 %	8.69565217391 %	9.52380952381 %	9.09090909091 %	8.69565217391 %	9.52380952381 %
TEncCavlc::codePTL	68	26	26	4	0	0	4	0	0	60	26	26	3.33333333333 %	5.88235294118 %	0.0 %	3.33333333333 %	5.88235294118 %	0.0 %
__get_cpu_features	68	24	20	1	0	0	1	0	0	66	24	20	0.892857142857 %	1.47058823529 %	0.0 %	0.892857142857 %	1.47058823529 %	0.0 %
strtod	66	30	36	1	3	0	1	0	0	64	27	36	3.0303030303 %	1.51515151515 %	4.54545454545 %	0.757575757576 %	1.51515151515 %	0.0 %
TEncSlice::create	66	21	31	4	3	0	4	0	0	58	18	31	5.93220338983 %	6.06060606061 %	5.76923076923 %	3.38983050847 %	6.06060606061 %	0.0 %
TComPicSym::clearSliceBuffer	65	25	15	10	3	0	4	3	0	51	19	15	12.380952381 %	15.3846153846 %	7.5 %	6.66666666667 %	6.15384615385 %	7.5 %
floor	65	25	10	10	0	0	10	0	0	45	25	10	10.0 %	15.3846153846 %	0.0 %	10.0 %	15.3846153846 %	0.0 %
_dl_find_dso_for_object	65	25	8	3	4	0	3	0	0	59	21	8	7.14285714286 %	4.61538461538 %	12.1212121212 %	3.0612244898 %	4.61538461538 %	0.0 %
std::basic_ostream<wchar_t,	63	27	15	2	10	0	2	10	0	59	7	15	11.4285714286 %	3.1746031746 %	23.8095238095 %	11.4285714286 %	3.1746031746 %	23.8095238095 %
uselocale	62	26	16	3	6	0	3	0	0	56	20	16	8.65384615385 %	4.83870967742 %	14.2857142857 %	2.88461538462 %	4.83870967742 %	0.0 %
df::program_options_lite::Option<ExtendedProfileName>::~Option	61	16	16	4	2	0	4	0	0	53	14	16	6.45161290323 %	6.55737704918 %	6.25 %	4.30107526882 %	6.55737704918 %	0.0 %
