BasketballPass__QP_32_nF_2_MSizeL1_8192_AssL1_1_MSizeLL_4194304_AssLL_1_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComReferencePictureSet::getDeltaPOC	1072	1072	0	0	3	0	0	0	0	1072	1069	0	0 %	0 %	0 %	0 %	0 %	0 %
std::ctype<char>::_M_widen_init	1062	12	272	4	3	0	3	0	0	1055	9	272	0.520059435364 %	0.376647834275 %	1.05633802817 %	0.222882615156 %	0.282485875706 %	0.0 %
/build/buildd/eglibc-2.19/wcsmbs/./wcsmbsload.h:btowc	1024	128	0	0	9	0	0	0	0	1024	119	0	0 %	0 %	0 %	0 %	0 %	0 %
TComScalingList::init	1023	174	234	2	6	32	2	0	6	1019	168	196	2.79524807827 %	0.19550342131 %	9.3137254902 %	0.559049615653 %	0.19550342131 %	1.47058823529 %
std::locale::_Impl::_Impl	1001	228	572	80	67	53	80	1	47	841	160	472	11.1049416991 %	7.99200799201 %	15.0 %	7.1071626874 %	7.99200799201 %	6.0 %
/build/buildd/eglibc-2.19/wctype/wctype_l.c:wctype_l	972	221	357	3	17	0	3	0	0	966	204	357	1.29032258065 %	0.308641975309 %	2.94117647059 %	0.193548387097 %	0.308641975309 %	0.0 %
std::basic_stringbuf<char,	962	444	0	77	0	0	2	0	0	883	444	0	0 %	0 %	0 %	0 %	0 %	0 %
confirmPara	960	288	192	1	0	0	1	0	0	958	288	192	0.0694444444444 %	0.104166666667 %	0.0 %	0.0694444444444 %	0.104166666667 %	0.0 %
TEncCu::create	953	339	463	20	66	26	20	0	2	913	273	435	6.38176638177 %	2.09863588667 %	11.4713216958 %	1.25356125356 %	2.09863588667 %	0.249376558603 %
TEncGOP::compressGOP	933	476	509	67	41	39	67	1	23	799	434	447	7.66423357664 %	7.18113612004 %	8.12182741117 %	4.74452554745 %	7.18113612004 %	2.43654822335 %
TComReferencePictureSet::setUsed	915	732	183	1	0	4	1	0	0	913	732	179	0.273224043716 %	0.109289617486 %	0.437158469945 %	0.0546448087432 %	0.109289617486 %	0.0 %
TComReferencePictureSet::setDeltaPOC	915	732	183	0	0	3	0	0	0	915	732	180	0.16393442623 %	0.0 %	0.327868852459 %	0.0 %	0.0 %	0.0 %
std::ostream::operator<<	901	347	347	6	14	0	3	0	0	892	333	347	1.2539184953 %	0.665926748058 %	2.01729106628 %	0.188087774295 %	0.332963374029 %	0.0 %
std::string::swap	896	512	192	2	1	0	2	0	0	892	511	192	0.1875 %	0.223214285714 %	0.142045454545 %	0.125 %	0.223214285714 %	0.0 %
std::string::push_back	891	351	243	14	0	0	3	0	0	874	351	243	0.942760942761 %	1.57126823793 %	0.0 %	0.20202020202 %	0.3367003367 %	0.0 %
/build/buildd/eglibc-2.19/math/../sysdeps/i386/fpu/s_finite.S:finite	888	296	0	1	0	0	1	0	0	886	296	0	0 %	0 %	0 %	0 %	0 %	0 %
SAOOffset::SAOOffset	840	252	336	1	1	0	1	0	0	838	251	336	0.140056022409 %	0.119047619048 %	0.170068027211 %	0.0700280112045 %	0.119047619048 %	0.0 %
/build/buildd/eglibc-2.19/debug/../libio/libioP.h:__printf_chk	836	228	304	1	0	0	1	0	0	834	228	304	0.0730994152047 %	0.11961722488 %	0.0 %	0.0730994152047 %	0.11961722488 %	0.0 %
TComPicSym::xCalculateNextCtuRSAddr	820	412	168	2	1	0	2	0	0	816	411	168	0.214285714286 %	0.243902439024 %	0.172413793103 %	0.142857142857 %	0.243902439024 %	0.0 %
/build/buildd/eglibc-2.19/stdio-common/printf_fp.c:__printf_fp	810	231	161	58	12	4	58	6	0	694	213	157	6.15640599002 %	7.16049382716 %	4.08163265306 %	5.32445923461 %	7.16049382716 %	1.5306122449 %
df::program_options_lite::Option<SMultiValueInput<int>	810	206	208	4	39	0	4	0	0	802	167	208	3.51307189542 %	0.493827160494 %	9.42028985507 %	0.326797385621 %	0.493827160494 %	0.0 %
TComReferencePictureSet::getUsed	784	784	0	1	0	0	1	0	0	782	784	0	0 %	0 %	0 %	0 %	0 %	0 %
/build/buildd/eglibc-2.19/iconv/gconv_simple.c:__gconv_btwoc_ascii	768	256	0	2	0	0	2	0	0	764	256	0	0 %	0 %	0 %	0 %	0 %	0 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../memset.S:memset	762	78	514	1	1	63	1	0	63	760	77	388	4.80059084195 %	0.131233595801 %	10.8108108108 %	4.72673559823 %	0.131233595801 %	10.6418918919 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../memcmp.S:bcmp	723	272	66	7	35	0	7	13	0	709	224	66	3.95852968897 %	0.968188105118 %	10.3550295858 %	1.88501413761 %	0.968188105118 %	3.84615384615 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../memcpy.S:memcpy	718	273	148	3	5	22	3	0	16	712	268	110	2.63388937665 %	0.41782729805 %	6.41330166271 %	1.66812993854 %	0.41782729805 %	3.80047505938 %
std::basic_istream<char,	706	297	181	35	47	0	14	0	0	657	250	181	6.92567567568 %	4.95750708215 %	9.83263598326 %	1.18243243243 %	1.98300283286 %	0.0 %
std::__basic_file<char>::xsgetn	704	244	268	12	45	19	4	2	0	688	197	249	6.25 %	1.70454545455 %	12.5 %	0.493421052632 %	0.568181818182 %	0.390625 %
TAppEncCfg::xPrintParameter	690	197	344	56	26	1	55	0	0	579	171	343	6.74248578392 %	8.11594202899 %	4.99075785582 %	4.46791226645 %	7.97101449275 %	0.0 %
std::istream&	682	242	275	24	35	1	4	0	0	654	207	274	5.00417014178 %	3.51906158358 %	6.96324951644 %	0.333611342786 %	0.58651026393 %	0.0 %
/build/buildd/eglibc-2.19/io/../sysdeps/unix/syscall-template.S:__write_nocancel	680	408	136	0	0	0	0	0	0	680	408	136	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
/build/buildd/eglibc-2.19/stdio-common/printf-parse.h:vfprintf	677	79	598	0	0	2	0	0	1	677	79	595	0.147710487445 %	0.0 %	0.295420974889 %	0.0738552437223 %	0.0 %	0.147710487445 %
SAOBlkParam::SAOBlkParam	672	168	364	2	1	0	2	0	0	668	167	364	0.249169435216 %	0.297619047619 %	0.187969924812 %	0.166112956811 %	0.297619047619 %	0.0 %
operator>>	664	182	286	18	74	0	8	0	0	638	108	286	8.12720848057 %	2.71084337349 %	15.811965812 %	0.706713780919 %	1.20481927711 %	0.0 %
/build/buildd/eglibc-2.19/misc/../sysdeps/unix/sysv/linux/i386/brk.c:brk	656	205	164	3	2	0	1	0	0	652	203	164	0.487804878049 %	0.457317073171 %	0.542005420054 %	0.0975609756098 %	0.15243902439 %	0.0 %
/build/buildd/eglibc-2.19/malloc/malloc.c:malloc_init_state	654	4	260	2	0	32	2	0	32	650	4	196	3.7037037037 %	0.305810397554 %	12.1212121212 %	3.7037037037 %	0.305810397554 %	12.1212121212 %
df::program_options_lite::Option<int>::setDefault	625	500	125	0	42	21	0	0	12	625	458	92	5.04 %	0.0 %	10.08 %	0.96 %	0.0 %	1.92 %
std::num_get<char,	622	226	234	49	24	1	10	0	0	563	202	233	6.83918669131 %	7.87781350482 %	5.4347826087 %	0.924214417745 %	1.6077170418 %	0.0 %
/build/buildd/eglibc-2.19/misc/../sysdeps/unix/sysv/linux/i386/mmap.S:mmap	621	307	118	8	0	6	4	0	2	609	307	110	1.33843212237 %	1.28824476651 %	1.41176470588 %	0.57361376673 %	0.644122383253 %	0.470588235294 %
TEncCu::xCompressCU	615	276	220	53	179	35	39	5	0	523	92	185	24.0324032403 %	8.61788617886 %	43.1451612903 %	3.9603960396 %	6.34146341463 %	1.00806451613 %
/build/buildd/eglibc-2.19/elf/dl-load.c:_dl_init_paths	609	81	153	14	7	19	14	3	13	581	71	121	4.74495848161 %	2.29885057471 %	11.1111111111 %	3.55871886121 %	2.29885057471 %	6.83760683761 %
df::program_options_lite::Option<GOPEntry>::parse	604	176	304	34	43	16	12	0	0	558	133	288	8.57933579336 %	5.62913907285 %	12.2916666667 %	1.10701107011 %	1.98675496689 %	0.0 %
/build/buildd/eglibc-2.19/elf/../elf/dl-sysdep.c:_dl_sysdep_start	576	145	53	12	22	6	11	20	6	553	103	41	5.16795865633 %	2.08333333333 %	14.1414141414 %	4.78036175711 %	1.90972222222 %	13.1313131313 %
/build/buildd/eglibc-2.19/elf/dl-error.c:_dl_catch_error	572	156	299	4	17	26	4	0	3	564	139	270	4.57643622201 %	0.699300699301 %	9.45054945055 %	0.681596884129 %	0.699300699301 %	0.659340659341 %
TComYuv::TComYuv	570	114	285	2	1	28	1	0	26	567	113	231	3.1991744066 %	0.350877192982 %	7.26817042607 %	2.78637770898 %	0.175438596491 %	6.51629072682 %
df::program_options_lite::Option<SMultiValueInput<bool>	560	144	152	3	25	0	3	0	0	554	119	152	3.27102803738 %	0.535714285714 %	8.44594594595 %	0.35046728972 %	0.535714285714 %	0.0 %
std::vector<bool,	552	136	160	5	9	3	5	0	0	542	127	157	2.00471698113 %	0.905797101449 %	4.05405405405 %	0.589622641509 %	0.905797101449 %	0.0 %
/build/buildd/eglibc-2.19/stdlib/strtod_l.c:str_to_mpn.isra.0	545	121	85	23	6	9	6	1	2	516	114	74	5.05992010652 %	4.22018348624 %	7.28155339806 %	1.19840213049 %	1.10091743119 %	1.45631067961 %
TEncBinCABACCounter::TEncBinCABACCounter	540	144	216	3	0	0	1	0	0	536	144	216	0.333333333333 %	0.555555555556 %	0.0 %	0.111111111111 %	0.185185185185 %	0.0 %
/build/buildd/eglibc-2.19/malloc/morecore.c:__default_morecore	531	118	118	2	0	13	2	0	0	527	118	105	1.9556714472 %	0.376647834275 %	5.50847457627 %	0.26075619296 %	0.376647834275 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<int>	512	150	116	4	25	1	4	0	0	504	125	115	3.85604113111 %	0.78125 %	9.77443609023 %	0.514138817481 %	0.78125 %	0.0 %
/build/buildd/eglibc-2.19/libio/genops.c:_IO_link_in	510	155	150	21	19	10	7	0	1	482	136	139	6.13496932515 %	4.11764705882 %	9.50819672131 %	0.981595092025 %	1.37254901961 %	0.327868852459 %
SAOBlkParam::reset	504	112	252	1	1	0	1	0	0	502	111	252	0.230414746544 %	0.198412698413 %	0.274725274725 %	0.115207373272 %	0.198412698413 %	0.0 %
TEncSbac::resetEntropy	494	30	334	18	5	0	18	1	0	458	24	334	2.68065268065 %	3.64372469636 %	1.37362637363 %	2.21445221445 %	3.64372469636 %	0.274725274725 %
WeightPredAnalysis::WeightPredAnalysis	494	2	386	3	1	108	3	0	108	488	1	170	12.6984126984 %	0.607287449393 %	28.0927835052 %	12.5850340136 %	0.607287449393 %	27.8350515464 %
TComSlice::resetWpScaling	492	2	384	2	1	107	2	0	107	488	1	170	12.5284738041 %	0.406504065041 %	27.9792746114 %	12.4145785877 %	0.406504065041 %	27.7202072539 %
df::program_options_lite::Option<double>::~Option	488	128	128	2	22	0	2	0	0	484	106	128	3.22580645161 %	0.409836065574 %	8.59375 %	0.268817204301 %	0.409836065574 %	0.0 %
TComDataCU::isLosslessCoded	483	345	0	134	95	0	1	0	0	348	250	0	0 %	0 %	0 %	0 %	0 %	0 %
__libc_csu_init	482	159	210	3	11	3	2	6	0	477	142	207	1.99764982374 %	0.622406639004 %	3.79403794038 %	0.940070505288 %	0.414937759336 %	1.62601626016 %
df::program_options_lite::Option<SMultiValueInput<unsigned	482	158	192	23	33	11	19	0	0	440	125	181	8.05288461538 %	4.77178423237 %	12.5714285714 %	2.28365384615 %	3.94190871369 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-minimal.c:malloc	468	156	195	1	2	11	1	0	3	466	154	181	1.7094017094 %	0.213675213675 %	3.7037037037 %	0.4884004884 %	0.213675213675 %	0.854700854701 %
std::basic_filebuf<char,	467	66	256	37	22	20	10	0	0	420	44	236	10.0126742712 %	7.92291220557 %	13.0434782609 %	1.26742712294 %	2.14132762313 %	0.0 %
/build/buildd/eglibc-2.19/malloc/arena.c:ptmalloc_init.part.6	458	148	17	6	67	4	6	1	2	446	80	11	12.3595505618 %	1.31004366812 %	43.0303030303 %	1.44462279294 %	1.31004366812 %	1.81818181818 %
df::program_options_lite::Option<SMultiValueInput<bool>	456	144	96	7	17	1	7	0	0	442	127	95	3.59195402299 %	1.5350877193 %	7.5 %	1.00574712644 %	1.5350877193 %	0.0 %
df::program_options_lite::Option<bool>::setDefault	455	364	91	1	40	14	1	1	4	453	323	73	6.04395604396 %	0.21978021978 %	11.8681318681 %	0.659340659341 %	0.21978021978 %	1.0989010989 %
/build/buildd/eglibc-2.19/elf/dl-init.c:call_init.part.0	438	173	127	3	36	0	3	0	0	432	137	127	5.28455284553 %	0.684931506849 %	12.0 %	0.406504065041 %	0.684931506849 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-environ.c:_dl_next_ld_env_entry	429	147	2	2	48	0	2	48	0	425	51	2	8.65051903114 %	0.4662004662 %	32.2147651007 %	8.65051903114 %	0.4662004662 %	32.2147651007 %
std::numpunct<char>::_M_initialize_numpunct	415	138	76	6	6	1	6	3	1	403	129	74	2.06677265501 %	1.44578313253 %	3.27102803738 %	1.58982511924 %	1.44578313253 %	1.8691588785 %
df::program_options_lite::Option<SMultiValueInput<unsigned	408	104	106	4	26	2	4	0	0	400	78	104	5.17799352751 %	0.980392156863 %	13.3333333333 %	0.647249190939 %	0.980392156863 %	0.0 %
df::program_options_lite::Option<std::string>::~Option	408	102	102	5	21	2	5	0	0	398	81	100	4.57516339869 %	1.22549019608 %	11.2745098039 %	0.816993464052 %	1.22549019608 %	0.0 %
TEncBinCABAC::TEncBinCABAC	407	74	222	4	0	23	2	0	20	401	74	179	3.84068278805 %	0.982800982801 %	7.77027027027 %	3.12944523471 %	0.4914004914 %	6.75675675676 %
/build/buildd/eglibc-2.19/elf/../sysdeps/i386/dl-machine.h:_dl_fixup	400	200	200	7	27	34	1	0	0	392	173	166	8.5 %	1.75 %	15.25 %	0.125 %	0.25 %	0.0 %
/build/buildd/eglibc-2.19/libio/iofflush.c:fflush	390	150	90	6	4	0	3	0	0	381	146	90	1.5873015873 %	1.53846153846 %	1.66666666667 %	0.47619047619 %	0.769230769231 %	0.0 %
std::num_get<char,	378	156	156	9	3	0	3	0	0	366	153	156	1.73913043478 %	2.38095238095 %	0.961538461538 %	0.434782608696 %	0.793650793651 %	0.0 %
df::program_options_lite::parseGNU	378	96	138	16	35	3	11	0	0	351	61	135	8.82352941176 %	4.2328042328 %	16.2393162393 %	1.79738562092 %	2.91005291005 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-minimal.c:calloc	374	119	102	2	1	4	2	0	3	370	118	95	1.17647058824 %	0.534759358289 %	2.26244343891 %	0.840336134454 %	0.534759358289 %	1.35746606335 %
_GLOBAL__sub_I_Debug.cpp	363	102	201	22	18	1	22	0	0	319	84	200	6.15615615616 %	6.06060606061 %	6.27062706271 %	3.3033033033 %	6.06060606061 %	0.0 %
__gnu_cxx::stdio_sync_filebuf<char,	361	149	149	7	4	0	3	0	0	351	145	149	1.66919575114 %	1.93905817175 %	1.34228187919 %	0.455235204856 %	0.831024930748 %	0.0 %
std::ostream::put	360	162	81	7	1	0	5	0	0	348	161	81	1.32669983416 %	1.94444444444 %	0.411522633745 %	0.829187396352 %	1.38888888889 %	0.0 %
indentNewLines	360	102	132	5	13	0	5	0	0	350	89	132	3.0303030303 %	1.38888888889 %	5.55555555556 %	0.841750841751 %	1.38888888889 %	0.0 %
TComPicSym::initCtuTsRsAddrMaps	360	93	146	3	0	8	3	0	8	354	93	130	1.83639398998 %	0.833333333333 %	3.34728033473 %	1.83639398998 %	0.833333333333 %	3.34728033473 %
/build/buildd/eglibc-2.19/io/../sysdeps/unix/syscall-template.S:open	355	130	63	4	0	3	2	0	0	349	130	60	1.27737226277 %	1.12676056338 %	1.55440414508 %	0.36496350365 %	0.56338028169 %	0.0 %
/build/buildd/eglibc-2.19/malloc/malloc.c:systrim.isra.1	354	132	90	4	22	4	4	0	0	346	110	86	5.20833333333 %	1.12994350282 %	11.7117117117 %	0.694444444444 %	1.12994350282 %	0.0 %
lineWrap	354	128	115	7	6	0	7	0	0	340	122	115	2.17755443886 %	1.97740112994 %	2.46913580247 %	1.17252931323 %	1.97740112994 %	0.0 %
/build/buildd/eglibc-2.19/stdlib/strtod_l.c:round_and_return	352	100	96	19	0	5	8	0	1	325	100	90	4.3795620438 %	5.39772727273 %	2.55102040816 %	1.64233576642 %	2.27272727273 %	0.510204081633 %
std::numpunct<wchar_t>::_M_initialize_numpunct	352	75	76	5	7	7	5	0	7	342	68	62	3.7773359841 %	1.42045454545 %	9.27152317881 %	2.38568588469 %	1.42045454545 %	4.6357615894 %
/build/buildd/eglibc-2.19/libio/fileops.c:_IO_file_fopen@@GLIBC_2.1	351	83	95	23	6	0	9	3	0	319	74	95	5.4820415879 %	6.55270655271 %	3.37078651685 %	2.26843100189 %	2.5641025641 %	1.68539325843 %
/build/buildd/eglibc-2.19/elf/dl-tls.c:_dl_allocate_tls_storage	345	8	313	3	0	38	3	0	38	339	8	237	6.15615615616 %	0.869565217391 %	11.8380062305 %	6.15615615616 %	0.869565217391 %	11.8380062305 %
_GLOBAL__sub_I_TEncAnalyze.cpp	341	13	106	7	0	15	7	0	15	327	13	76	4.78260869565 %	2.05278592375 %	12.6050420168 %	4.78260869565 %	2.05278592375 %	12.6050420168 %
std::istream&	340	116	138	20	16	0	4	0	0	316	100	138	6.06060606061 %	5.88235294118 %	6.29921259843 %	0.673400673401 %	1.17647058824 %	0.0 %
std::basic_filebuf<char,	337	111	161	21	24	11	7	0	0	309	87	150	9.19540229885 %	6.23145400593 %	12.8676470588 %	1.14942528736 %	2.07715133531 %	0.0 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/memcpy-ssse3.S:__memmove_ssse3	336	144	64	14	18	9	9	4	0	313	122	55	7.53676470588 %	4.16666666667 %	12.9807692308 %	2.38970588235 %	2.67857142857 %	1.92307692308 %
/build/buildd/eglibc-2.19/elf/dl-deps.c:openaux	336	132	96	2	11	11	2	0	2	332	121	83	4.25531914894 %	0.595238095238 %	9.64912280702 %	0.709219858156 %	0.595238095238 %	0.877192982456 %
/build/buildd/eglibc-2.19/stdlib/../sysdeps/i386/lshift.S:__mpn_lshift	330	145	70	14	0	0	2	0	0	314	145	70	2.56880733945 %	4.24242424242 %	0.0 %	0.366972477064 %	0.606060606061 %	0.0 %
TEncSlice::initEncSlice	322	136	88	33	28	8	33	8	4	256	100	76	12.6373626374 %	10.248447205 %	16.0714285714 %	8.24175824176 %	10.248447205 %	5.35714285714 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../memcpy.S:__GI_memcpy	321	101	46	5	5	6	4	2	0	312	94	40	3.4188034188 %	1.55763239875 %	7.48299319728 %	1.28205128205 %	1.246105919 %	1.36054421769 %
std::istreambuf_iterator<char,	320	120	60	1	1	0	1	0	0	318	119	60	0.4 %	0.3125 %	0.555555555556 %	0.2 %	0.3125 %	0.0 %
TComPrediction::initTempBuff	314	42	155	8	13	7	8	0	0	298	29	148	5.47945205479 %	2.54777070064 %	10.152284264 %	1.56555772994 %	2.54777070064 %	0.0 %
/build/buildd/eglibc-2.19/math/../sysdeps/i386/fpu/s_cbrtl.S:__x86.get_pc_thunk.bx	310	310	0	2	0	0	2	0	0	306	310	0	0 %	0 %	0 %	0 %	0 %	0 %
/build/buildd/eglibc-2.19/libio/libioP.h:fwrite	308	84	84	5	0	0	1	0	0	302	84	84	1.05042016807 %	1.62337662338 %	0.0 %	0.210084033613 %	0.324675324675 %	0.0 %
_dl_sysinfo_int80	306	153	0	4	0	0	1	0	0	301	153	0	0 %	0 %	0 %	0 %	0 %	0 %
df::program_options_lite::Option<double>::parse	304	90	152	26	33	7	11	0	0	267	57	145	12.0879120879 %	8.55263157895 %	16.5289256198 %	2.01465201465 %	3.61842105263 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-object.c:_dl_add_to_namespace_list	304	86	101	3	17	6	3	0	1	298	69	94	5.29531568228 %	0.986842105263 %	12.2994652406 %	0.81466395112 %	0.986842105263 %	0.534759358289 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../memset.S:__GI_memset	300	12	264	2	0	28	2	0	27	296	12	209	5.20833333333 %	0.666666666667 %	10.1449275362 %	5.03472222222 %	0.666666666667 %	9.78260869565 %
/build/buildd/eglibc-2.19/math/../sysdeps/i386/fpu/e_pow.S:0x00007846	296	296	0	1	0	0	1	0	0	294	296	0	0 %	0 %	0 %	0 %	0 %	0 %
TComSPS::TComSPS	296	7	179	20	1	21	20	0	20	256	6	138	8.71369294606 %	6.75675675676 %	11.8279569892 %	8.29875518672 %	6.75675675676 %	10.752688172 %
std::__basic_file<char>::fd	292	122	98	8	23	21	2	1	0	282	98	77	10.15625 %	2.7397260274 %	20.0 %	0.5859375 %	0.684931506849 %	0.454545454545 %
std::string::find_first_not_of	291	125	44	6	1	0	2	0	0	283	124	44	1.52173913043 %	2.0618556701 %	0.591715976331 %	0.434782608696 %	0.687285223368 %	0.0 %
df::program_options_lite::storePair	288	95	65	6	22	0	3	0	0	279	73	65	6.25 %	2.08333333333 %	13.75 %	0.669642857143 %	1.04166666667 %	0.0 %
std::basic_streambuf<char,	285	133	76	2	0	18	2	0	0	281	133	58	4.04858299595 %	0.701754385965 %	8.61244019139 %	0.404858299595 %	0.701754385965 %	0.0 %
std::ctype<wchar_t>::_M_convert_to_wmask	285	68	53	9	2	0	9	0	0	267	66	53	2.70935960591 %	3.15789473684 %	1.65289256198 %	2.21674876847 %	3.15789473684 %	0.0 %
TComSlice::checkThatAllRefPicsAreAvailable	278	127	57	10	2	0	10	0	0	258	125	57	2.5974025974 %	3.59712230216 %	1.08695652174 %	2.1645021645 %	3.59712230216 %	0.0 %
TComReferencePictureSet::getNumberOfPictures	273	273	0	2	2	0	2	0	0	269	271	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncTop::xInitPPS	270	58	54	17	8	5	17	0	0	236	50	49	7.85340314136 %	6.2962962963 %	11.6071428571 %	4.4502617801 %	6.2962962963 %	0.0 %
TComSlice::TComSlice	270	6	168	19	1	21	19	0	21	232	5	126	9.23423423423 %	7.03703703704 %	12.6436781609 %	9.00900900901 %	7.03703703704 %	12.0689655172 %
df::program_options_lite::parseConfigFile	268	92	128	25	40	14	12	0	0	231	52	114	16.1885245902 %	9.32835820896 %	24.5454545455 %	2.45901639344 %	4.4776119403 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<unsigned	266	78	62	4	12	2	3	0	0	259	66	60	4.43349753695 %	1.5037593985 %	10.0 %	0.738916256158 %	1.12781954887 %	0.0 %
/build/buildd/eglibc-2.19/elf/get-dynamic-info.h:dl_main	266	46	26	7	7	6	7	7	6	252	32	14	5.91715976331 %	2.63157894737 %	18.0555555556 %	5.91715976331 %	2.63157894737 %	18.0555555556 %
df::program_options_lite::Options::addOptions	260	195	65	2	0	65	1	0	0	257	195	0	12.8846153846 %	0.769230769231 %	25.0 %	0.192307692308 %	0.384615384615 %	0.0 %
/build/buildd/eglibc-2.19/stdio-common/printf_fp.c:hack_digit.13386	260	82	76	5	0	1	5	0	0	250	82	75	1.43540669856 %	1.92307692308 %	0.632911392405 %	1.1961722488 %	1.92307692308 %	0.0 %
std::locale::facet::_S_get_c_locale	258	96	49	12	8	0	2	1	0	244	87	49	4.96277915633 %	4.6511627907 %	5.51724137931 %	0.744416873449 %	0.77519379845 %	0.689655172414 %
std::string::_S_construct	256	74	104	3	17	0	3	0	0	250	57	104	4.60829493088 %	1.171875 %	9.55056179775 %	0.691244239631 %	1.171875 %	0.0 %
/build/buildd/eglibc-2.19/io/../sysdeps/unix/sysv/linux/xstat64.c:__xstat64	253	64	47	1	0	0	1	0	0	251	64	47	0.274725274725 %	0.395256916996 %	0.0 %	0.274725274725 %	0.395256916996 %	0.0 %
TComPicYuv::copyToPic	252	84	34	4	37	0	4	9	0	244	38	34	11.0810810811 %	1.5873015873 %	31.3559322034 %	3.51351351351 %	1.5873015873 %	7.62711864407 %
printMacroSettings	251	95	113	19	24	1	18	0	0	214	71	112	9.58605664488 %	7.56972111554 %	12.0192307692 %	3.92156862745 %	7.17131474104 %	0.0 %
TComVPS::TComVPS	246	10	84	12	0	11	6	0	6	228	10	67	6.76470588235 %	4.87804878049 %	11.7021276596 %	3.52941176471 %	2.43902439024 %	6.3829787234 %
TComReferencePictureSet::setRefIdc	245	196	49	1	0	4	1	0	0	243	196	45	1.02040816327 %	0.408163265306 %	1.63265306122 %	0.204081632653 %	0.408163265306 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-lookup.c:_dl_setup_hash	245	77	77	3	14	6	3	13	3	239	50	68	5.76441102757 %	1.22448979592 %	12.987012987 %	4.7619047619 %	1.22448979592 %	10.3896103896 %
/build/buildd/eglibc-2.19/io/../sysdeps/unix/syscall-template.S:__read_nocancel	240	144	48	0	0	0	0	0	0	240	144	48	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
/build/buildd/eglibc-2.19/libio/genops.c:_IO_un_link	236	76	68	17	13	5	9	0	0	210	63	63	9.21052631579 %	7.20338983051 %	12.5 %	2.36842105263 %	3.81355932203 %	0.0 %
df::program_options_lite::parseSHORT	236	64	86	20	28	5	11	0	0	205	36	81	13.7305699482 %	8.47457627119 %	22.0 %	2.84974093264 %	4.66101694915 %	0.0 %
TAppEncTop::encode	235	71	119	27	24	14	22	0	0	186	47	105	15.2941176471 %	11.4893617021 %	20.0 %	5.17647058824 %	9.36170212766 %	0.0 %
/build/buildd/eglibc-2.19/elf/get-dynamic-info.h:_dl_start	233	36	26	8	7	6	8	7	6	217	22	14	7.1186440678 %	3.43347639485 %	20.9677419355 %	7.1186440678 %	3.43347639485 %	20.9677419355 %
void	232	80	56	20	5	3	4	1	0	208	74	53	7.60869565217 %	8.62068965517 %	5.88235294118 %	1.35869565217 %	1.72413793103 %	0.735294117647 %
std::string::compare	231	84	77	14	3	0	3	0	0	214	81	77	4.33673469388 %	6.06060606061 %	1.86335403727 %	0.765306122449 %	1.2987012987 %	0.0 %
splitOnSettings	228	72	85	4	7	0	4	0	0	220	65	85	2.85714285714 %	1.75438596491 %	4.45859872611 %	1.03896103896 %	1.75438596491 %	0.0 %
df::program_options_lite::Option<Level::Name>::parse	226	66	95	17	14	7	14	1	0	195	51	88	9.81912144703 %	7.52212389381 %	13.0434782609 %	3.87596899225 %	6.19469026549 %	0.621118012422 %
/build/buildd/eglibc-2.19/elf/dl-load.c:fillin_rpath	224	43	65	13	6	5	13	0	1	198	37	59	7.22891566265 %	5.80357142857 %	10.1851851852 %	4.21686746988 %	5.80357142857 %	0.925925925926 %
TEncTop::xInitSPS	223	65	72	17	17	11	17	0	0	189	48	61	12.5 %	7.62331838565 %	20.4379562044 %	4.72222222222 %	7.62331838565 %	0.0 %
df::program_options_lite::Option<ExtendedProfileName>::parse	222	70	97	21	20	8	19	1	0	182	49	89	12.5964010283 %	9.45945945946 %	16.7664670659 %	5.14138817481 %	8.55855855856 %	0.59880239521 %
/build/buildd/eglibc-2.19/stdlib/divrem.c:__mpn_divrem	221	92	47	6	0	1	6	0	0	209	92	46	1.94444444444 %	2.7149321267 %	0.719424460432 %	1.66666666667 %	2.7149321267 %	0.0 %
