BasketballPass__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
std::__cxx11::numpunct<char>::_M_initialize_numpunct	415	138	76	7	5	1	7	3	1	401	130	74	2.06677265501 %	1.68674698795 %	2.80373831776 %	1.74880763116 %	1.68674698795 %	1.8691588785 %
std::numpunct<char>::_M_initialize_numpunct	415	138	76	7	1	0	7	0	0	401	137	76	1.27186009539 %	1.68674698795 %	0.467289719626 %	1.11287758347 %	1.68674698795 %	0.0 %
0x00019b28	414	414	0	7	0	0	0	0	0	407	414	0	0 %	0 %	0 %	0 %	0 %	0 %
std::num_get<char,	411	178	156	7	0	0	3	0	0	401	178	156	0.939597315436 %	1.70316301703 %	0.0 %	0.402684563758 %	0.729927007299 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<unsigned	408	104	106	4	15	0	4	0	0	400	89	106	3.07443365696 %	0.980392156863 %	7.14285714286 %	0.647249190939 %	0.980392156863 %	0.0 %
df::program_options_lite::Option<std::string>::~Option	408	102	102	5	11	0	5	0	0	398	91	102	2.61437908497 %	1.22549019608 %	5.39215686275 %	0.816993464052 %	1.22549019608 %	0.0 %
TEncBinCABAC::TEncBinCABAC	407	74	222	4	0	22	2	0	20	401	74	180	3.69843527738 %	0.982800982801 %	7.43243243243 %	3.12944523471 %	0.4914004914 %	6.75675675676 %
df::program_options_lite::storePair	404	133	91	8	30	0	3	0	0	393	103	91	6.05095541401 %	1.9801980198 %	13.3928571429 %	0.477707006369 %	0.742574257426 %	0.0 %
TEncCu::xCompressCU	402	186	130	41	88	12	39	0	0	322	98	118	19.6378830084 %	10.1990049751 %	31.6455696203 %	5.43175487465 %	9.70149253731 %	0.0 %
round_and_return	398	94	84	28	0	4	10	0	2	360	94	78	5.55555555556 %	7.0351758794 %	2.24719101124 %	2.08333333333 %	2.51256281407 %	1.12359550562 %
std::basic_filebuf<char,	397	66	261	35	21	8	10	0	0	352	45	253	8.83977900552 %	8.8161209068 %	8.86850152905 %	1.38121546961 %	2.51889168766 %	0.0 %
_dl_sysinfo_int80	384	192	0	7	0	0	1	0	0	376	192	0	0 %	0 %	0 %	0 %	0 %	0 %
0x000a0c00	382	142	181	34	17	8	34	0	6	314	125	167	8.36879432624 %	8.90052356021 %	7.7399380805 %	5.67375886525 %	8.90052356021 %	1.85758513932 %
std::istream&	378	134	144	18	0	0	5	0	0	355	134	144	2.74390243902 %	4.7619047619 %	0.0 %	0.762195121951 %	1.32275132275 %	0.0 %
ptmalloc_init.part.7	370	118	18	7	51	4	7	2	2	356	65	12	12.2529644269 %	1.89189189189 %	40.4411764706 %	2.17391304348 %	1.89189189189 %	2.94117647059 %
_GLOBAL__sub_I_Debug.cpp	363	102	201	22	5	1	22	0	0	319	97	200	4.2042042042 %	6.06060606061 %	1.9801980198 %	3.3033033033 %	6.06060606061 %	0.0 %
__gnu_cxx::stdio_sync_filebuf<char,	361	149	149	7	4	1	3	0	0	351	145	148	1.82094081942 %	1.93905817175 %	1.67785234899 %	0.455235204856 %	0.831024930748 %	0.0 %
indentNewLines	360	102	132	5	1	0	5	0	0	350	101	132	1.0101010101 %	1.38888888889 %	0.42735042735 %	0.841750841751 %	1.38888888889 %	0.0 %
TComPicSym::initCtuTsRsAddrMaps	360	93	146	3	0	8	3	0	0	354	93	138	1.83639398998 %	0.833333333333 %	3.34728033473 %	0.500834724541 %	0.833333333333 %	0.0 %
lineWrap	354	128	115	7	1	0	7	0	0	340	127	115	1.34003350084 %	1.97740112994 %	0.411522633745 %	1.17252931323 %	1.97740112994 %	0.0 %
std::__cxx11::numpunct<wchar_t>::_M_initialize_numpunct	353	75	76	5	1	7	5	0	7	343	74	62	2.57936507937 %	1.4164305949 %	5.29801324503 %	2.38095238095 %	1.4164305949 %	4.6357615894 %
std::numpunct<wchar_t>::_M_initialize_numpunct	353	75	76	5	0	3	5	0	0	343	75	73	1.5873015873 %	1.4164305949 %	1.98675496689 %	0.992063492063 %	1.4164305949 %	0.0 %
_dl_allocate_tls_storage	351	10	318	3	0	39	3	0	39	345	10	240	6.18556701031 %	0.854700854701 %	11.8902439024 %	6.18556701031 %	0.854700854701 %	11.8902439024 %
_IO_file_fopen@@GLIBC_2.1	346	83	95	24	5	0	10	3	0	312	75	95	5.53435114504 %	6.93641618497 %	2.80898876404 %	2.48091603053 %	2.8901734104 %	1.68539325843 %
_GLOBAL__sub_I_TEncAnalyze.cpp	341	13	106	7	0	15	7	0	15	327	13	76	4.78260869565 %	2.05278592375 %	12.6050420168 %	4.78260869565 %	2.05278592375 %	12.6050420168 %
TEncCu::xCopyYuv2Tmp	340	160	130	8	16	0	1	0	0	331	144	130	3.80952380952 %	2.35294117647 %	5.51724137931 %	0.15873015873 %	0.294117647059 %	0.0 %
TComCUMvField::copyTo	340	120	160	16	14	0	2	0	0	322	106	160	4.83870967742 %	4.70588235294 %	5.0 %	0.322580645161 %	0.588235294118 %	0.0 %
__GI_memset	340	24	268	6	0	29	2	0	29	332	24	210	5.53797468354 %	1.76470588235 %	9.93150684932 %	4.90506329114 %	0.588235294118 %	9.93150684932 %
__memmove_ssse3	336	144	64	15	16	3	9	6	0	312	122	61	6.25 %	4.46428571429 %	9.13461538462 %	2.75735294118 %	2.67857142857 %	2.88461538462 %
__mpn_lshift	330	145	70	9	0	0	3	0	0	318	145	70	1.65137614679 %	2.72727272727 %	0.0 %	0.550458715596 %	0.909090909091 %	0.0 %
_dl_add_to_namespace_list	328	86	101	2	0	0	2	0	0	324	86	101	0.388349514563 %	0.609756097561 %	0.0 %	0.388349514563 %	0.609756097561 %	0.0 %
__default_morecore	328	82	82	3	0	9	1	0	0	324	82	73	2.43902439024 %	0.914634146341 %	5.48780487805 %	0.20325203252 %	0.30487804878 %	0.0 %
std::basic_filebuf<char,	327	106	156	21	13	8	7	0	0	299	93	148	7.13073005093 %	6.42201834862 %	8.01526717557 %	1.18845500849 %	2.14067278287 %	0.0 %
std::locale::facet::_S_get_c_locale	323	101	61	6	4	0	2	0	0	315	97	61	2.0618556701 %	1.85758513932 %	2.46913580247 %	0.412371134021 %	0.61919504644 %	0.0 %
TEncSlice::initEncSlice	322	136	88	34	21	6	33	3	0	255	112	82	11.1721611722 %	10.5590062112 %	12.0535714286 %	6.59340659341 %	10.248447205 %	1.33928571429 %
_dl_next_ld_env_entry	322	110	1	2	35	0	2	35	0	318	40	1	8.54503464203 %	0.621118012422 %	31.5315315315 %	8.54503464203 %	0.621118012422 %	31.5315315315 %
__GI_memcpy	321	101	46	12	3	1	2	2	0	307	96	45	3.4188034188 %	3.73831775701 %	2.72108843537 %	0.854700854701 %	0.623052959502 %	1.36054421769 %
TComPrediction::initTempBuff	314	42	155	8	2	0	8	0	0	298	40	155	1.95694716243 %	2.54777070064 %	1.0152284264 %	1.56555772994 %	2.54777070064 %	0.0 %
TComDataCU::getCtxSplitFlag	309	82	133	21	7	7	4	0	2	284	75	124	6.67938931298 %	6.79611650485 %	6.51162790698 %	1.14503816794 %	1.29449838188 %	0.93023255814 %
std::string::find_first_not_of	308	141	39	5	0	0	2	0	0	301	141	39	1.02459016393 %	1.62337662338 %	0.0 %	0.409836065574 %	0.649350649351 %	0.0 %
df::program_options_lite::Option<double>::parse	304	90	152	22	4	0	11	0	0	271	86	152	4.7619047619 %	7.23684210526 %	1.65289256198 %	2.01465201465 %	3.61842105263 %	0.0 %
__x86.get_pc_thunk.cx	296	296	0	1	0	0	1	0	0	294	296	0	0 %	0 %	0 %	0 %	0 %	0 %
TComSPS::TComSPS	296	7	179	20	1	22	20	0	22	256	6	135	8.92116182573 %	6.75675675676 %	12.3655913978 %	8.71369294606 %	6.75675675676 %	11.8279569892 %
std::ctype<wchar_t>::_M_convert_to_wmask	293	70	56	9	1	0	9	0	0	275	69	56	2.38663484487 %	3.07167235495 %	0.793650793651 %	2.14797136038 %	3.07167235495 %	0.0 %
std::__basic_file<char>::fd	292	122	98	7	20	18	2	0	0	283	102	80	8.7890625 %	2.39726027397 %	17.2727272727 %	0.390625 %	0.684931506849 %	0.0 %
TEncEntropy::encodePredMode	286	154	22	44	0	0	2	0	0	240	154	22	9.52380952381 %	15.3846153846 %	0.0 %	0.4329004329 %	0.699300699301 %	0.0 %
void	286	110	68	26	13	2	5	2	0	255	95	66	8.83620689655 %	9.09090909091 %	8.42696629213 %	1.50862068966 %	1.74825174825 %	1.12359550562 %
TEncEntropy::encodeSplitFlag	285	150	90	0	15	0	0	0	0	285	135	90	2.85714285714 %	0.0 %	6.25 %	0.0 %	0.0 %	0.0 %
TComSlice::checkThatAllRefPicsAreAvailable	278	127	57	10	0	1	10	0	0	258	127	56	2.38095238095 %	3.59712230216 %	0.54347826087 %	2.1645021645 %	3.59712230216 %	0.0 %
TComReferencePictureSet::getNumberOfPictures	273	273	0	2	0	0	1	0	0	270	273	0	0 %	0 %	0 %	0 %	0 %	0 %
rtld_lock_default_lock_recursive	270	180	90	1	0	5	1	0	2	268	180	83	1.11111111111 %	0.37037037037 %	1.85185185185 %	0.555555555556 %	0.37037037037 %	0.740740740741 %
rtld_lock_default_unlock_recursive	270	180	90	0	0	1	0	0	0	270	180	89	0.185185185185 %	0.0 %	0.37037037037 %	0.0 %	0.0 %	0.0 %
puts	270	93	69	7	0	0	7	0	0	256	93	69	1.62037037037 %	2.59259259259 %	0.0 %	1.62037037037 %	2.59259259259 %	0.0 %
TEncTop::xInitPPS	270	58	54	17	8	5	17	0	0	236	50	49	7.85340314136 %	6.2962962963 %	11.6071428571 %	4.4502617801 %	6.2962962963 %	0.0 %
TComSlice::TComSlice	270	6	168	19	0	21	19	0	21	232	6	126	9.00900900901 %	7.03703703704 %	12.0689655172 %	9.00900900901 %	7.03703703704 %	12.0689655172 %
df::program_options_lite::parseConfigFile	268	92	128	26	20	3	12	0	0	230	72	125	10.0409836066 %	9.70149253731 %	10.4545454545 %	2.45901639344 %	4.4776119403 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<unsigned	266	78	62	4	10	0	3	0	0	259	68	62	3.44827586207 %	1.5037593985 %	7.14285714286 %	0.738916256158 %	1.12781954887 %	0.0 %
std::string::_S_construct	262	74	104	2	0	0	2	0	0	258	74	104	0.454545454545 %	0.763358778626 %	0.0 %	0.454545454545 %	0.763358778626 %	0.0 %
df::program_options_lite::Options::addOptions	260	195	65	2	0	2	1	0	0	257	195	63	0.769230769231 %	0.769230769231 %	0.769230769231 %	0.192307692308 %	0.384615384615 %	0.0 %
TComPicYuv::copyToPic	252	84	34	4	35	0	4	0	0	244	49	34	10.5405405405 %	1.5873015873 %	29.6610169492 %	1.08108108108 %	1.5873015873 %	0.0 %
printMacroSettings	251	95	113	19	8	1	17	0	0	215	87	112	6.10021786492 %	7.56972111554 %	4.32692307692 %	3.7037037037 %	6.77290836653 %	0.0 %
_IO_file_open	250	65	65	12	0	1	4	0	0	234	65	64	3.42105263158 %	4.8 %	0.769230769231 %	1.05263157895 %	1.6 %	0.0 %
TComVPS::TComVPS	246	10	84	12	0	12	6	0	7	228	10	65	7.05882352941 %	4.87804878049 %	12.7659574468 %	3.82352941176 %	2.43902439024 %	7.44680851064 %
TComReferencePictureSet::setRefIdc	245	196	49	1	0	0	1	0	0	243	196	49	0.204081632653 %	0.408163265306 %	0.0 %	0.204081632653 %	0.408163265306 %	0.0 %
TEncEntropy::encodeSkipFlag	242	154	22	44	4	0	2	0	0	196	150	22	11.4832535885 %	18.1818181818 %	2.27272727273 %	0.478468899522 %	0.826446280992 %	0.0 %
__read_nocancel	240	144	48	0	0	0	0	0	0	240	144	48	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
0x000f3110	240	85	55	4	1	0	4	0	0	232	84	55	1.31578947368 %	1.66666666667 %	0.714285714286 %	1.05263157895 %	1.66666666667 %	0.0 %
df::program_options_lite::parseSHORT	236	64	86	20	13	1	11	0	0	205	51	85	8.80829015544 %	8.47457627119 %	9.33333333333 %	2.84974093264 %	4.66101694915 %	0.0 %
TAppEncTop::encode	235	71	119	27	24	8	21	0	0	187	47	111	13.8823529412 %	11.4893617021 %	16.8421052632 %	4.94117647059 %	8.93617021277 %	0.0 %
strdup	234	54	108	4	1	0	3	0	0	227	53	108	1.26262626263 %	1.7094017094 %	0.617283950617 %	0.757575757576 %	1.28205128205 %	0.0 %
std::string::compare	231	84	77	12	2	0	2	0	0	217	82	77	3.57142857143 %	5.19480519481 %	1.24223602484 %	0.510204081633 %	0.865800865801 %	0.0 %
openaux	228	108	72	1	0	2	1	0	2	226	108	68	0.735294117647 %	0.438596491228 %	1.11111111111 %	0.735294117647 %	0.438596491228 %	1.11111111111 %
splitOnSettings	228	72	85	4	0	0	4	0	0	220	72	85	1.03896103896 %	1.75438596491 %	0.0 %	1.03896103896 %	1.75438596491 %	0.0 %
df::program_options_lite::Option<Level::Name>::parse	226	66	95	17	2	1	14	1	0	195	63	94	5.16795865633 %	7.52212389381 %	1.86335403727 %	3.87596899225 %	6.19469026549 %	0.621118012422 %
__fopen_internal	225	35	110	12	4	5	4	0	1	209	31	104	5.67567567568 %	5.33333333333 %	6.20689655172 %	1.35135135135 %	1.77777777778 %	0.689655172414 %
TEncTop::xInitSPS	223	65	72	17	16	11	17	0	0	189	49	61	12.2222222222 %	7.62331838565 %	19.7080291971 %	4.72222222222 %	7.62331838565 %	0.0 %
df::program_options_lite::Option<ExtendedProfileName>::parse	222	70	97	21	9	1	19	1	0	182	60	96	7.96915167095 %	9.45945945946 %	5.9880239521 %	5.14138817481 %	8.55855855856 %	0.59880239521 %
std::ctype<char>::ctype	218	16	149	7	4	17	7	0	17	204	12	115	7.31070496084 %	3.21100917431 %	12.7272727273 %	6.26631853786 %	3.21100917431 %	10.303030303 %
fileno	216	96	24	3	41	0	1	0	0	212	55	24	13.0952380952 %	1.38888888889 %	34.1666666667 %	0.297619047619 %	0.462962962963 %	0.0 %
____strtoul_l_internal	216	66	34	14	3	0	13	2	0	189	61	34	5.37974683544 %	6.48148148148 %	3.0 %	4.74683544304 %	6.01851851852 %	2.0 %
__mpn_divrem	213	82	47	5	0	1	5	0	0	203	82	46	1.75438596491 %	2.34741784038 %	0.77519379845 %	1.46198830409 %	2.34741784038 %	0.0 %
_IO_un_link	212	64	58	16	4	3	8	0	0	188	60	55	6.88622754491 %	7.54716981132 %	5.73770491803 %	2.39520958084 %	3.77358490566 %	0.0 %
mempcpy	211	91	43	2	2	7	2	1	7	207	88	29	3.1884057971 %	0.947867298578 %	6.71641791045 %	2.89855072464 %	0.947867298578 %	5.97014925373 %
_IO_file_sync@@GLIBC_2.1	210	80	50	4	0	0	2	0	0	204	80	50	1.17647058824 %	1.90476190476 %	0.0 %	0.588235294118 %	0.952380952381 %	0.0 %
__GI_strrchr	208	16	2	8	2	0	8	1	0	192	13	2	4.42477876106 %	3.84615384615 %	11.1111111111 %	3.98230088496 %	3.84615384615 %	5.55555555556 %
TEncTop::init	201	133	164	7	14	19	7	0	0	187	119	145	8.03212851406 %	3.48258706468 %	11.1111111111 %	1.40562248996 %	3.48258706468 %	0.0 %
TComPrediction::TComPrediction	200	14	75	5	0	2	5	0	2	190	14	71	2.42214532872 %	2.5 %	2.24719101124 %	2.42214532872 %	2.5 %	2.24719101124 %
handle_intel.isra.0	198	44	57	4	0	0	4	0	0	190	44	57	1.33779264214 %	2.0202020202 %	0.0 %	1.33779264214 %	2.0202020202 %	0.0 %
df::program_options_lite::Option<ScalingListMode>::parse	196	60	86	15	2	1	15	1	0	166	57	85	5.26315789474 %	7.65306122449 %	2.05479452055 %	4.6783625731 %	7.65306122449 %	0.684931506849 %
std::codecvt<char,	192	24	0	6	0	0	1	0	0	185	24	0	0 %	0 %	0 %	0 %	0 %	0 %
_IO_no_init	190	50	115	8	0	11	3	0	2	179	50	102	5.35211267606 %	4.21052631579 %	6.66666666667 %	1.40845070423 %	1.57894736842 %	1.21212121212 %
std::ostream::flush	189	81	45	4	3	0	2	0	0	183	78	45	2.22222222222 %	2.1164021164 %	2.38095238095 %	0.634920634921 %	1.0582010582 %	0.0 %
std::basic_ios<wchar_t,	184	60	88	6	4	0	6	0	0	172	56	88	3.01204819277 %	3.26086956522 %	2.7027027027 %	1.80722891566 %	3.26086956522 %	0.0 %
TComSlice::createExplicitReferencePictureSetFromReference	183	89	53	7	3	1	7	0	0	169	86	52	3.38461538462 %	3.82513661202 %	2.81690140845 %	2.15384615385 %	3.82513661202 %	0.0 %
__fprintf_chk	183	57	54	4	0	0	4	0	0	175	57	54	1.36054421769 %	2.18579234973 %	0.0 %	1.36054421769 %	2.18579234973 %	0.0 %
_dl_setup_hash	182	70	63	2	13	1	2	13	1	178	44	61	5.07936507937 %	1.0989010989 %	10.5263157895 %	5.07936507937 %	1.0989010989 %	10.5263157895 %
TEncSlice::compressSlice	179	86	58	16	23	2	16	0	0	147	63	56	12.693498452 %	8.93854748603 %	17.3611111111 %	4.95356037152 %	8.93854748603 %	0.0 %
TAppEncTop::TAppEncTop	179	55	92	15	12	12	15	0	3	149	43	77	11.963190184 %	8.37988826816 %	16.3265306122 %	5.52147239264 %	8.37988826816 %	2.04081632653 %
TEncTop::selectReferencePictureSet	178	70	15	5	14	1	5	0	0	168	56	14	7.60456273764 %	2.80898876404 %	17.6470588235 %	1.90114068441 %	2.80898876404 %	0.0 %
df::program_options_lite::scanArgv	178	56	35	7	9	4	5	1	0	166	46	31	7.43494423792 %	3.93258426966 %	14.2857142857 %	2.23048327138 %	2.80898876404 %	1.0989010989 %
fclose@@GLIBC_2.1	172	54	40	15	9	0	9	0	0	148	45	40	9.02255639098 %	8.72093023256 %	9.57446808511 %	3.38345864662 %	5.23255813953 %	0.0 %
systrim.isra.1	168	54	30	1	1	0	1	0	0	166	53	30	0.793650793651 %	0.595238095238 %	1.19047619048 %	0.396825396825 %	0.595238095238 %	0.0 %
_dl_higher_prime_number	168	19	8	1	4	0	1	2	0	166	13	8	2.5641025641 %	0.595238095238 %	14.8148148148 %	1.53846153846 %	0.595238095238 %	7.40740740741 %
TComPTL::TComPTL	165	18	69	4	0	4	2	0	3	159	18	62	3.1746031746 %	2.42424242424 %	4.59770114943 %	1.98412698413 %	1.21212121212 %	3.44827586207 %
std::__basic_file<char>::open	164	47	62	9	3	1	3	0	0	152	44	61	4.7619047619 %	5.48780487805 %	3.66972477064 %	1.0989010989 %	1.82926829268 %	0.0 %
std::string::append	162	58	46	10	0	2	5	0	1	147	58	43	4.51127819549 %	6.17283950617 %	1.92307692308 %	2.25563909774 %	3.08641975309 %	0.961538461538 %
__mpn_construct_double	162	54	24	8	0	0	2	0	0	152	54	24	3.33333333333 %	4.93827160494 %	0.0 %	0.833333333333 %	1.23456790123 %	0.0 %
TComPicYuv::TComPicYuv	162	18	117	2	0	12	2	0	7	158	18	98	4.7138047138 %	1.23456790123 %	8.88888888889 %	3.0303030303 %	1.23456790123 %	5.18518518519 %
__divdi3@GLIBC_2.0	160	40	28	6	0	1	3	0	1	151	40	26	3.0701754386 %	3.75 %	1.47058823529 %	1.75438596491 %	1.875 %	1.47058823529 %
__sigsetjmp	156	39	78	1	0	0	1	0	0	154	39	78	0.3663003663 %	0.641025641026 %	0.0 %	0.3663003663 %	0.641025641026 %	0.0 %
bool	155	60	45	4	8	0	1	0	0	150	52	45	4.61538461538 %	2.58064516129 %	7.61904761905 %	0.384615384615 %	0.645161290323 %	0.0 %
hack_digit	154	53	50	5	0	2	5	0	0	144	53	48	2.72373540856 %	3.24675324675 %	1.94174757282 %	1.94552529183 %	3.24675324675 %	0.0 %
std::basic_istream<char,	152	68	44	13	0	4	3	0	0	136	68	40	6.43939393939 %	8.55263157895 %	3.57142857143 %	1.13636363636 %	1.97368421053 %	0.0 %
initZscanToRaster	152	43	73	2	0	0	2	0	0	148	43	73	0.746268656716 %	1.31578947368 %	0.0 %	0.746268656716 %	1.31578947368 %	0.0 %
TComPic::create	151	65	76	8	11	4	8	0	0	135	54	72	7.87671232877 %	5.29801324503 %	10.6382978723 %	2.7397260274 %	5.29801324503 %	0.0 %
__GI_strncmp	150	54	18	2	0	0	2	0	0	146	54	18	0.900900900901 %	1.33333333333 %	0.0 %	0.900900900901 %	1.33333333333 %	0.0 %
std::codecvt<char,	145	60	45	8	0	0	2	0	0	135	60	45	3.2 %	5.51724137931 %	0.0 %	0.8 %	1.37931034483 %	0.0 %
TEncSlice::setUpLambda	143	45	41	7	3	3	7	1	0	129	41	38	5.6768558952 %	4.8951048951 %	6.97674418605 %	3.49344978166 %	4.8951048951 %	1.16279069767 %
_dl_allocate_tls_init	141	49	34	7	6	0	7	0	0	127	43	34	5.80357142857 %	4.96453900709 %	7.22891566265 %	3.125 %	4.96453900709 %	0.0 %
__cxa_guard_acquire	140	52	28	15	4	2	5	1	1	120	47	25	9.54545454545 %	10.7142857143 %	7.5 %	3.18181818182 %	3.57142857143 %	2.5 %
std::basic_filebuf<char,	140	42	64	15	5	0	6	0	0	119	37	64	8.13008130081 %	10.7142857143 %	4.71698113208 %	2.43902439024 %	4.28571428571 %	0.0 %
_IO_old_init	140	20	100	8	0	11	3	0	3	129	20	86	7.30769230769 %	5.71428571429 %	9.16666666667 %	2.30769230769 %	2.14285714286 %	2.5 %
_dl_init	139	52	23	4	8	2	4	0	0	131	44	21	6.54205607477 %	2.87769784173 %	13.3333333333 %	1.8691588785 %	2.87769784173 %	0.0 %
write	136	68	0	3	0	0	1	0	0	132	68	0	0 %	0 %	0 %	0 %	0 %	0 %
std::vector<unsigned	136	40	30	8	0	0	7	0	0	121	40	30	3.88349514563 %	5.88235294118 %	0.0 %	3.39805825243 %	5.14705882353 %	0.0 %
0x000ed590	132	36	42	11	2	0	2	0	0	119	34	42	6.19047619048 %	8.33333333333 %	2.5641025641 %	0.952380952381 %	1.51515151515 %	0.0 %
std::num_put<char,	130	55	60	1	0	0	1	0	0	128	55	60	0.408163265306 %	0.769230769231 %	0.0 %	0.408163265306 %	0.769230769231 %	0.0 %
0x0006cf8c	130	26	0	9	0	0	1	0	0	120	26	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_ios<wchar_t,	128	34	62	3	1	0	3	0	0	122	33	62	1.78571428571 %	2.34375 %	1.04166666667 %	1.33928571429 %	2.34375 %	0.0 %
strstr	125	45	30	12	4	0	4	1	0	109	40	30	8.0 %	9.6 %	5.33333333333 %	2.5 %	3.2 %	1.33333333333 %
bool	124	48	36	2	2	0	2	0	0	120	46	36	1.92307692308 %	1.61290322581 %	2.38095238095 %	0.961538461538 %	1.61290322581 %	0.0 %
bool	124	48	36	2	1	0	2	0	0	120	47	36	1.44230769231 %	1.61290322581 %	1.19047619048 %	0.961538461538 %	1.61290322581 %	0.0 %
bool	124	48	36	2	0	0	2	0	0	120	48	36	0.961538461538 %	1.61290322581 %	0.0 %	0.961538461538 %	1.61290322581 %	0.0 %
std::__cxx11::moneypunct<char,	120	41	32	7	3	0	7	2	0	106	36	32	5.18134715026 %	5.83333333333 %	4.1095890411 %	4.66321243523 %	5.83333333333 %	2.7397260274 %
std::moneypunct<char,	120	41	32	7	1	0	7	0	0	106	40	32	4.14507772021 %	5.83333333333 %	1.3698630137 %	3.62694300518 %	5.83333333333 %	0.0 %
std::moneypunct<char,	120	41	32	6	0	2	6	0	0	108	41	30	4.14507772021 %	5.0 %	2.7397260274 %	3.10880829016 %	5.0 %	0.0 %
std::__cxx11::moneypunct<char,	120	41	32	6	0	0	6	0	0	108	41	32	3.10880829016 %	5.0 %	0.0 %	3.10880829016 %	5.0 %	0.0 %
TComRPSList::create	120	10	40	3	1	0	2	0	0	115	9	40	2.35294117647 %	2.5 %	2.0 %	1.17647058824 %	1.66666666667 %	0.0 %
_dl_check_all_versions	119	26	13	2	0	0	2	0	0	115	26	13	1.26582278481 %	1.68067226891 %	0.0 %	1.26582278481 %	1.68067226891 %	0.0 %
init_cacheinfo	119	12	21	8	1	2	8	0	2	103	11	17	7.23684210526 %	6.72268907563 %	9.09090909091 %	6.57894736842 %	6.72268907563 %	6.06060606061 %
TComRdCost::setLambda	118	48	37	8	2	2	8	1	2	102	45	33	5.91133004926 %	6.77966101695 %	4.70588235294 %	5.41871921182 %	6.77966101695 %	3.52941176471 %
std::vector<int,	117	39	24	4	1	2	3	0	0	110	38	22	3.88888888889 %	3.4188034188 %	4.7619047619 %	1.66666666667 %	2.5641025641 %	0.0 %
EnvVar::getEnvVarList	117	37	38	5	3	0	5	1	0	107	33	38	4.16666666667 %	4.2735042735 %	4.0 %	3.125 %	4.2735042735 %	1.33333333333 %
std::ctype<wchar_t>	116	48	36	3	0	0	3	0	0	110	48	36	1.5 %	2.58620689655 %	0.0 %	1.5 %	2.58620689655 %	0.0 %
std::num_get<wchar_t,	116	48	36	2	0	0	2	0	0	112	48	36	1.0 %	1.72413793103 %	0.0 %	1.0 %	1.72413793103 %	0.0 %
std::num_put<wchar_t,	116	48	36	2	0	0	2	0	0	112	48	36	1.0 %	1.72413793103 %	0.0 %	1.0 %	1.72413793103 %	0.0 %
putchar	116	40	30	5	3	0	5	0	0	106	37	30	4.30107526882 %	4.31034482759 %	4.28571428571 %	2.68817204301 %	4.31034482759 %	0.0 %
TEncGOP::TEncGOP	115	5	77	8	0	9	8	0	9	99	5	59	8.62944162437 %	6.95652173913 %	10.9756097561 %	8.62944162437 %	6.95652173913 %	10.9756097561 %
std::basic_filebuf<char,	114	42	37	8	7	2	3	0	0	103	35	35	8.80829015544 %	7.01754385965 %	11.3924050633 %	1.55440414508 %	2.63157894737 %	0.0 %
TVideoIOYuv::open	112	50	36	5	4	6	5	0	0	102	46	30	7.57575757576 %	4.46428571429 %	11.6279069767 %	2.52525252525 %	4.46428571429 %	0.0 %
__gnu_cxx::stdio_sync_filebuf<char,	112	47	38	6	3	0	3	0	0	103	44	38	4.56852791878 %	5.35714285714 %	3.52941176471 %	1.52284263959 %	2.67857142857 %	0.0 %
TEncSearch::TEncSearch	112	6	99	15	0	11	15	0	11	82	6	77	11.9815668203 %	13.3928571429 %	10.4761904762 %	11.9815668203 %	13.3928571429 %	10.4761904762 %
_dl_determine_tlsoffset	111	34	24	6	0	0	6	0	0	99	34	24	3.55029585799 %	5.40540540541 %	0.0 %	3.55029585799 %	5.40540540541 %	0.0 %
_dl_init_paths	111	22	47	10	0	2	10	0	2	91	22	43	6.66666666667 %	9.00900900901 %	2.89855072464 %	6.66666666667 %	9.00900900901 %	2.89855072464 %
std::__timepunct<char>::_M_initialize_timepunct	111	9	53	9	0	0	9	0	0	93	9	53	5.20231213873 %	8.10810810811 %	0.0 %	5.20231213873 %	8.10810810811 %	0.0 %
_IO_file_close_it@@GLIBC_2.1	110	24	48	8	3	0	5	0	0	97	21	48	6.04395604396 %	7.27272727273 %	4.16666666667 %	2.74725274725 %	4.54545454545 %	0.0 %
std::__cxx11::moneypunct<wchar_t,	109	30	32	8	2	1	8	0	1	93	28	30	6.43274853801 %	7.33944954128 %	4.83870967742 %	5.26315789474 %	7.33944954128 %	1.61290322581 %
std::__cxx11::moneypunct<wchar_t,	109	30	32	8	1	2	8	0	1	93	29	29	6.43274853801 %	7.33944954128 %	4.83870967742 %	5.26315789474 %	7.33944954128 %	1.61290322581 %
std::moneypunct<wchar_t,	109	30	32	8	0	2	8	0	0	93	30	30	5.84795321637 %	7.33944954128 %	3.22580645161 %	4.6783625731 %	7.33944954128 %	0.0 %
